nodeid,event,service,time
0,sent,/prefix/seq=128,2.560000000
0,None,/prefix/seq=125,2.561848000
0,NACK,/prefix/seq=125,2.561848000
0,sent,/prefix/seq=129,2.580000000
0,received,/prefix/seq=94,2.592470692
0,sent,/prefix/seq=130,2.600000000
0,received,/prefix/seq=95,2.612415939
0,sent,/prefix/seq=131,2.620000000
0,None,/prefix/seq=128,2.621848000
0,NACK,/prefix/seq=128,2.621848000
0,sent,/prefix/seq=132,2.640000000
0,sent,/prefix/seq=133,2.660000000
0,received,/prefix/seq=98,2.672124127
0,sent,/prefix/seq=134,2.680000000
0,received,/prefix/seq=96,2.680724127
0,received,/prefix/seq=80,2.689324127
0,received,/prefix/seq=101,2.697932127
0,sent,/prefix/seq=135,2.700000000
0,sent,/prefix/seq=136,2.720000000
0,received,/prefix/seq=99,2.733746328
0,sent,/prefix/seq=137,2.740000000
0,sent,/prefix/seq=138,2.760000000
0,None,/prefix/seq=135,2.761848000
0,NACK,/prefix/seq=135,2.761848000
0,received,/prefix/seq=103,2.771938845
0,sent,/prefix/seq=139,2.780000000
0,received,/prefix/seq=104,2.792218332
0,sent,/prefix/seq=140,2.800000000
0,None,/prefix/seq=137,2.801848000
0,NACK,/prefix/seq=137,2.801848000
0,sent,/prefix/seq=141,2.820000000
0,received,/prefix/seq=106,2.831968350
0,sent,/prefix/seq=142,2.840000000
0,received,/prefix/seq=105,2.853552771
0,sent,/prefix/seq=143,2.860000000
0,sent,/prefix/seq=144,2.880000000
0,received,/prefix/seq=90,2.886983790
0,received,/prefix/seq=109,2.895591790
0,sent,/prefix/seq=145,2.900000000
0,received,/prefix/seq=107,2.904191790
0,sent,/prefix/seq=146,2.920000000
0,None,/prefix/seq=143,2.921848000
0,NACK,/prefix/seq=143,2.921848000
0,received,/prefix/seq=111,2.932485150
0,sent,/prefix/seq=147,2.940000000
0,received,/prefix/seq=110,2.953438016
0,sent,/prefix/seq=148,2.960000000
0,sent,/prefix/seq=149,2.980000000
0,sent,/prefix/seq=150,3.000000000
0,received,/prefix/seq=113,3.013945319
0,sent,/prefix/seq=151,3.020000000
0,received,/prefix/seq=97,3.026923114
0,sent,/prefix/seq=152,3.040000000
0,received,/prefix/seq=117,3.052281348
0,sent,/prefix/seq=153,3.060000000
0,received,/prefix/seq=115,3.060897348
0,None,/prefix/seq=150,3.061848000
0,NACK,/prefix/seq=150,3.061848000
0,sent,/prefix/seq=154,3.080000000
0,received,/prefix/seq=119,3.092273130
0,sent,/prefix/seq=155,3.100000000
0,received,/prefix/seq=118,3.113516295
0,sent,/prefix/seq=156,3.120000000
0,None,/prefix/seq=153,3.121848000
0,NACK,/prefix/seq=153,3.121848000
0,sent,/prefix/seq=157,3.140000000
0,received,/prefix/seq=122,3.152218758
0,sent,/prefix/seq=158,3.160000000
0,received,/prefix/seq=121,3.174174508
0,sent,/prefix/seq=159,3.180000000
0,received,/prefix/seq=124,3.192028506
0,sent,/prefix/seq=160,3.200000000
0,sent,/prefix/seq=161,3.220000000
0,received,/prefix/seq=126,3.232220730
0,sent,/prefix/seq=162,3.240000000
0,received,/prefix/seq=108,3.246740967
0,sent,/prefix/seq=163,3.260000000
0,sent,/prefix/seq=164,3.280000000
0,None,/prefix/seq=161,3.281848000
0,NACK,/prefix/seq=161,3.281848000
0,received,/prefix/seq=129,3.292222589
0,sent,/prefix/seq=165,3.300000000
0,received,/prefix/seq=127,3.300822589
0,received,/prefix/seq=130,3.312512519
0,sent,/prefix/seq=166,3.320000000
0,None,/prefix/seq=163,3.321848000
0,NACK,/prefix/seq=163,3.321848000
0,sent,/prefix/seq=167,3.340000000
0,sent,/prefix/seq=168,3.360000000
0,received,/prefix/seq=114,3.367322918
0,received,/prefix/seq=133,3.375930918
0,sent,/prefix/seq=169,3.380000000
0,received,/prefix/seq=131,3.384530918
0,sent,/prefix/seq=170,3.400000000
0,sent,/prefix/seq=171,3.420000000
0,received,/prefix/seq=136,3.431855929
0,sent,/prefix/seq=172,3.440000000
0,received,/prefix/seq=134,3.440455929
0,sent,/prefix/seq=173,3.460000000
0,None,/prefix/seq=170,3.461848000
0,NACK,/prefix/seq=170,3.461848000
0,sent,/prefix/seq=174,3.480000000
0,received,/prefix/seq=139,3.492346171
0,sent,/prefix/seq=175,3.500000000
0,received,/prefix/seq=138,3.513492991
0,sent,/prefix/seq=176,3.520000000
0,None,/prefix/seq=173,3.521848000
0,NACK,/prefix/seq=173,3.521848000
0,received,/prefix/seq=141,3.531813304
0,sent,/prefix/seq=177,3.540000000
0,received,/prefix/seq=140,3.553886257
0,sent,/prefix/seq=178,3.560000000
0,sent,/prefix/seq=179,3.580000000
0,received,/prefix/seq=144,3.591921922
0,sent,/prefix/seq=180,3.600000000
0,received,/prefix/seq=145,3.611983409
0,sent,/prefix/seq=181,3.620000000
0,None,/prefix/seq=178,3.621848000
0,NACK,/prefix/seq=178,3.621848000
0,sent,/prefix/seq=182,3.640000000
0,sent,/prefix/seq=183,3.660000000
0,received,/prefix/seq=146,3.673616033
0,sent,/prefix/seq=184,3.680000000
0,received,/prefix/seq=149,3.691919931
0,sent,/prefix/seq=185,3.700000000
0,received,/prefix/seq=147,3.700519931
0,None,/prefix/seq=182,3.701848000
0,NACK,/prefix/seq=182,3.701848000
0,sent,/prefix/seq=186,3.720000000
0,received,/prefix/seq=132,3.727478556
0,sent,/prefix/seq=187,3.740000000
0,received,/prefix/seq=152,3.751953526
0,sent,/prefix/seq=188,3.760000000
0,received,/prefix/seq=151,3.773681779
0,sent,/prefix/seq=189,3.780000000
0,sent,/prefix/seq=190,3.800000000
0,received,/prefix/seq=155,3.811822030
0,sent,/prefix/seq=191,3.820000000
0,received,/prefix/seq=154,3.834149249
0,sent,/prefix/seq=192,3.840000000
0,None,/prefix/seq=189,3.841848000
0,NACK,/prefix/seq=189,3.841848000
0,received,/prefix/seq=157,3.852247931
0,sent,/prefix/seq=193,3.860000000
0,received,/prefix/seq=156,3.873734716
0,sent,/prefix/seq=194,3.880000000
0,sent,/prefix/seq=195,3.900000000
0,received,/prefix/seq=158,3.913622326
0,sent,/prefix/seq=196,3.920000000
0,received,/prefix/seq=142,3.926721016
0,sent,/prefix/seq=197,3.940000000
0,received,/prefix/seq=160,3.953906439
0,sent,/prefix/seq=198,3.960000000
0,sent,/prefix/seq=199,3.980000000
0,None,/prefix/seq=196,3.981848000
0,NACK,/prefix/seq=196,3.981848000
0,received,/prefix/seq=164,3.992089685
0,sent,/prefix/seq=200,4.000000000
0,received,/prefix/seq=162,4.000689685
0,received,/prefix/seq=165,4.011968502
0,sent,/prefix/seq=201,4.020000000
0,sent,/prefix/seq=202,4.040000000
0,received,/prefix/seq=148,4.047008376
0,sent,/prefix/seq=203,4.060000000
0,received,/prefix/seq=168,4.071917021
0,sent,/prefix/seq=204,4.080000000
0,received,/prefix/seq=166,4.080517021
0,sent,/prefix/seq=205,4.100000000
0,None,/prefix/seq=202,4.101848000
0,NACK,/prefix/seq=202,4.101848000
0,sent,/prefix/seq=206,4.120000000
0,received,/prefix/seq=171,4.131758831
0,sent,/prefix/seq=207,4.140000000
0,received,/prefix/seq=169,4.140358831
0,sent,/prefix/seq=208,4.160000000
0,None,/prefix/seq=205,4.161848000
0,NACK,/prefix/seq=205,4.161848000
0,sent,/prefix/seq=209,4.180000000
0,received,/prefix/seq=174,4.191942990
0,sent,/prefix/seq=210,4.200000000
0,received,/prefix/seq=172,4.200542990
0,sent,/prefix/seq=211,4.220000000
0,received,/prefix/seq=176,4.231930557
0,sent,/prefix/seq=212,4.240000000
0,received,/prefix/seq=175,4.253541426
0,sent,/prefix/seq=213,4.260000000
0,received,/prefix/seq=159,4.266801180
0,sent,/prefix/seq=214,4.280000000
0,received,/prefix/seq=177,4.293415828
0,sent,/prefix/seq=215,4.300000000
0,sent,/prefix/seq=216,4.320000000
0,None,/prefix/seq=213,4.321848000
0,NACK,/prefix/seq=213,4.321848000
0,received,/prefix/seq=179,4.334021016
0,sent,/prefix/seq=217,4.340000000
0,received,/prefix/seq=180,4.353694528
0,sent,/prefix/seq=218,4.360000000
0,received,/prefix/seq=181,4.373420844
0,sent,/prefix/seq=219,4.380000000
0,sent,/prefix/seq=220,4.400000000
0,None,/prefix/seq=217,4.401848000
0,NACK,/prefix/seq=217,4.401848000
0,received,/prefix/seq=183,4.413402939
0,sent,/prefix/seq=221,4.420000000
0,received,/prefix/seq=167,4.426960000
0,sent,/prefix/seq=222,4.440000000
0,sent,/prefix/seq=223,4.460000000
0,received,/prefix/seq=186,4.473670702
0,sent,/prefix/seq=224,4.480000000
0,received,/prefix/seq=184,4.482270702
0,None,/prefix/seq=221,4.482614702
0,NACK,/prefix/seq=221,4.482614702
0,sent,/prefix/seq=225,4.500000000
0,received,/prefix/seq=188,4.513858141
0,sent,/prefix/seq=226,4.520000000
0,received,/prefix/seq=187,4.535120979
0,sent,/prefix/seq=227,4.540000000
0,None,/prefix/seq=224,4.541848000
0,NACK,/prefix/seq=224,4.541848000
0,received,/prefix/seq=190,4.553969815
0,sent,/prefix/seq=228,4.560000000
0,received,/prefix/seq=191,4.573691838
0,sent,/prefix/seq=229,4.580000000
0,sent,/prefix/seq=230,4.600000000
0,received,/prefix/seq=193,4.614075846
0,sent,/prefix/seq=231,4.620000000
0,received,/prefix/seq=192,4.635491390
0,sent,/prefix/seq=232,4.640000000
0,None,/prefix/seq=229,4.641848000
0,NACK,/prefix/seq=229,4.641848000
0,received,/prefix/seq=197,4.651848838
0,sent,/prefix/seq=233,4.660000000
0,sent,/prefix/seq=234,4.680000000
0,received,/prefix/seq=195,4.695223321
0,sent,/prefix/seq=235,4.700000000
0,received,/prefix/seq=198,4.714129067
0,sent,/prefix/seq=236,4.720000000
0,None,/prefix/seq=233,4.721848000
0,NACK,/prefix/seq=233,4.721848000
0,sent,/prefix/seq=237,4.740000000
0,received,/prefix/seq=200,4.753457922
0,sent,/prefix/seq=238,4.760000000
0,received,/prefix/seq=199,4.775747094
0,sent,/prefix/seq=239,4.780000000
0,received,/prefix/seq=185,4.786987543
0,sent,/prefix/seq=240,4.800000000
0,received,/prefix/seq=203,4.813508929
0,sent,/prefix/seq=241,4.820000000
0,None,/prefix/seq=238,4.821848000
0,NACK,/prefix/seq=238,4.821848000
0,received,/prefix/seq=204,4.833892762
0,sent,/prefix/seq=242,4.840000000
0,sent,/prefix/seq=243,4.860000000
0,received,/prefix/seq=206,4.873783027
0,sent,/prefix/seq=244,4.880000000
0,received,/prefix/seq=207,4.893709951
0,sent,/prefix/seq=245,4.900000000
0,None,/prefix/seq=242,4.901848000
0,NACK,/prefix/seq=242,4.901848000
0,sent,/prefix/seq=246,4.920000000
0,received,/prefix/seq=209,4.933849858
0,sent,/prefix/seq=247,4.940000000
0,received,/prefix/seq=208,4.955564375
0,sent,/prefix/seq=248,4.960000000
0,received,/prefix/seq=194,4.967377221
0,received,/prefix/seq=211,4.975977221
0,sent,/prefix/seq=249,4.980000000
0,received,/prefix/seq=210,4.995480850
0,sent,/prefix/seq=250,5.000000000
0,sent,/prefix/seq=251,5.020000000
0,received,/prefix/seq=214,5.034028740
0,sent,/prefix/seq=252,5.040000000
0,received,/prefix/seq=215,5.054157859
0,sent,/prefix/seq=253,5.060000000
0,None,/prefix/seq=250,5.061848000
0,NACK,/prefix/seq=250,5.061848000
0,sent,/prefix/seq=254,5.080000000
0,sent,/prefix/seq=255,5.100000000
0,received,/prefix/seq=201,5.107036086
0,received,/prefix/seq=218,5.115636086
0,sent,/prefix/seq=256,5.120000000
0,received,/prefix/seq=216,5.124236086
0,sent,/prefix/seq=257,5.140000000
0,None,/prefix/seq=254,5.141848000
0,NACK,/prefix/seq=254,5.141848000
0,sent,/prefix/seq=258,5.160000000
0,received,/prefix/seq=219,5.175062703
0,sent,/prefix/seq=259,5.180000000
0,sent,/prefix/seq=260,5.200000000
0,None,/prefix/seq=257,5.201896000
0,NACK,/prefix/seq=257,5.201896000
0,received,/prefix/seq=223,5.213667579
0,sent,/prefix/seq=261,5.220000000
0,received,/prefix/seq=222,5.235786538
0,sent,/prefix/seq=262,5.240000000
0,received,/prefix/seq=225,5.254131275
0,sent,/prefix/seq=263,5.260000000
0,received,/prefix/seq=226,5.273391517
0,sent,/prefix/seq=264,5.280000000
0,None,/prefix/seq=261,5.281896000
0,NACK,/prefix/seq=261,5.281896000
0,sent,/prefix/seq=265,5.300000000
0,received,/prefix/seq=228,5.313918423
0,sent,/prefix/seq=266,5.320000000
0,received,/prefix/seq=212,5.327317951
0,received,/prefix/seq=227,5.335917951
0,sent,/prefix/seq=267,5.340000000
0,received,/prefix/seq=230,5.353700689
0,sent,/prefix/seq=268,5.360000000
0,received,/prefix/seq=231,5.373785110
0,sent,/prefix/seq=269,5.380000000
0,received,/prefix/seq=234,5.391895243
0,sent,/prefix/seq=270,5.400000000
0,sent,/prefix/seq=271,5.420000000
0,received,/prefix/seq=232,5.435478269
0,sent,/prefix/seq=272,5.440000000
0,received,/prefix/seq=235,5.453959098
0,sent,/prefix/seq=273,5.460000000
0,None,/prefix/seq=270,5.461896000
0,NACK,/prefix/seq=270,5.461896000
0,sent,/prefix/seq=274,5.480000000
0,received,/prefix/seq=220,5.487176572
0,received,/prefix/seq=237,5.495776572
0,sent,/prefix/seq=275,5.500000000
0,sent,/prefix/seq=276,5.520000000
0,received,/prefix/seq=239,5.533856859
0,sent,/prefix/seq=277,5.540000000
0,None,/prefix/seq=274,5.541896000
0,NACK,/prefix/seq=274,5.541896000
0,received,/prefix/seq=240,5.553995695
0,sent,/prefix/seq=278,5.560000000
0,received,/prefix/seq=243,5.572340455
0,sent,/prefix/seq=279,5.580000000
0,sent,/prefix/seq=280,5.600000000
0,received,/prefix/seq=241,5.615495063
0,sent,/prefix/seq=281,5.620000000
0,None,/prefix/seq=278,5.621896000
0,NACK,/prefix/seq=278,5.621896000
0,received,/prefix/seq=244,5.633705791
0,sent,/prefix/seq=282,5.640000000
0,sent,/prefix/seq=283,5.660000000
0,received,/prefix/seq=246,5.673510406
0,sent,/prefix/seq=284,5.680000000
0,received,/prefix/seq=247,5.693420832
0,sent,/prefix/seq=285,5.700000000
0,None,/prefix/seq=282,5.701896000
0,NACK,/prefix/seq=282,5.701896000
0,received,/prefix/seq=248,5.713871948
0,sent,/prefix/seq=286,5.720000000
0,received,/prefix/seq=249,5.733965922
0,sent,/prefix/seq=287,5.740000000
0,sent,/prefix/seq=288,5.760000000
0,sent,/prefix/seq=289,5.780000000
0,received,/prefix/seq=252,5.793673899
0,sent,/prefix/seq=290,5.800000000
0,received,/prefix/seq=236,5.807277773
0,received,/prefix/seq=251,5.815877773
0,sent,/prefix/seq=291,5.820000000
0,sent,/prefix/seq=292,5.840000000
0,None,/prefix/seq=289,5.841896000
0,NACK,/prefix/seq=289,5.841896000
0,sent,/prefix/seq=293,5.860000000
0,received,/prefix/seq=256,5.874162199
0,sent,/prefix/seq=294,5.880000000
0,None,/prefix/seq=291,5.881896000
0,NACK,/prefix/seq=291,5.881896000
0,received,/prefix/seq=255,5.895804723
0,sent,/prefix/seq=295,5.900000000
0,received,/prefix/seq=258,5.913993930
0,sent,/prefix/seq=296,5.920000000
0,sent,/prefix/seq=297,5.940000000
0,received,/prefix/seq=260,5.953822772
0,sent,/prefix/seq=298,5.960000000
0,received,/prefix/seq=259,5.975866093
0,sent,/prefix/seq=299,5.980000000
0,received,/prefix/seq=245,5.986762090
0,sent,/prefix/seq=300,6.000000000
0,received,/prefix/seq=263,6.013684339
0,sent,/prefix/seq=301,6.020000000
0,None,/prefix/seq=298,6.021896000
0,NACK,/prefix/seq=298,6.021896000
0,received,/prefix/seq=262,6.035597801
0,sent,/prefix/seq=302,6.040000000
0,received,/prefix/seq=265,6.053939985
0,sent,/prefix/seq=303,6.060000000
0,received,/prefix/seq=266,6.073644726
0,sent,/prefix/seq=304,6.080000000
0,received,/prefix/seq=267,6.093507136
0,sent,/prefix/seq=305,6.100000000
0,None,/prefix/seq=302,6.101896000
0,NACK,/prefix/seq=302,6.101896000
0,received,/prefix/seq=268,6.113458007
0,sent,/prefix/seq=306,6.120000000
0,sent,/prefix/seq=307,6.140000000
0,received,/prefix/seq=253,6.147121329
0,sent,/prefix/seq=308,6.160000000
0,received,/prefix/seq=271,6.173936072
0,sent,/prefix/seq=309,6.180000000
0,received,/prefix/seq=269,6.182544072
0,sent,/prefix/seq=310,6.200000000
0,None,/prefix/seq=307,6.201896000
0,NACK,/prefix/seq=307,6.201896000
0,received,/prefix/seq=275,6.212031178
0,sent,/prefix/seq=311,6.220000000
0,received,/prefix/seq=272,6.235303917
0,sent,/prefix/seq=312,6.240000000
0,sent,/prefix/seq=313,6.260000000
0,received,/prefix/seq=276,6.273762894
0,sent,/prefix/seq=314,6.280000000
0,received,/prefix/seq=277,6.293497793
0,sent,/prefix/seq=315,6.300000000
0,sent,/prefix/seq=316,6.320000000
0,None,/prefix/seq=313,6.321896000
0,NACK,/prefix/seq=313,6.321896000
0,received,/prefix/seq=279,6.333510873
0,sent,/prefix/seq=317,6.340000000
0,sent,/prefix/seq=318,6.360000000
0,received,/prefix/seq=264,6.367104713
0,received,/prefix/seq=283,6.375712713
0,sent,/prefix/seq=319,6.380000000
0,received,/prefix/seq=281,6.384320713
0,received,/prefix/seq=280,6.395875290
0,sent,/prefix/seq=320,6.400000000
0,sent,/prefix/seq=321,6.420000000
0,received,/prefix/seq=284,6.433454714
0,sent,/prefix/seq=322,6.440000000
0,sent,/prefix/seq=323,6.460000000
0,None,/prefix/seq=320,6.461896000
