nodeid,service,serviceCount,status,time
8,,0,Current Resource,0.420000000
6,/prefix/seq=16,16,Data Processing,0.430816000
6,0.333809,16,Computation time,0.430816000
7,/prefix/seq=6,18,Data Correction,0.430929187
6,,16,Current Resource,0.440000000
7,,18,Current Resource,0.440000000
8,,0,Current Resource,0.440000000
7,/prefix/seq=17,17,Data Processing,0.455816000
7,0.292475,17,Computation time,0.455816000
6,,16,Current Resource,0.460000000
7,,17,Current Resource,0.460000000
8,,0,Current Resource,0.460000000
6,,16,Current Resource,0.480000000
7,,17,Current Resource,0.480000000
8,,0,Current Resource,0.480000000
8,/prefix/seq=18,0,OVERLOADED,0.480816000
6,,16,Current Resource,0.500000000
7,,17,Current Resource,0.500000000
8,,0,Current Resource,0.500000000
7,/prefix/seq=19,16,Data Processing,0.505816000
7,0.333760,16,Computation time,0.505816000
6,,16,Current Resource,0.520000000
7,,16,Current Resource,0.520000000
8,,0,Current Resource,0.520000000
6,/prefix/seq=8,17,Data Correction,0.523270200
6,/prefix/seq=20,16,Data Processing,0.530816000
6,0.334093,16,Computation time,0.530816000
6,,16,Current Resource,0.540000000
7,,16,Current Resource,0.540000000
8,,0,Current Resource,0.540000000
8,/prefix/seq=21,0,OVERLOADED,0.555816000
7,/prefix/seq=11,17,Data Correction,0.556241940
6,,16,Current Resource,0.560000000
7,,17,Current Resource,0.560000000
8,,0,Current Resource,0.560000000
6,/prefix/seq=10,17,Data Correction,0.573080784
6,,17,Current Resource,0.580000000
7,,17,Current Resource,0.580000000
8,,0,Current Resource,0.580000000
6,/prefix/seq=22,16,Data Processing,0.580816000
6,0.334047,16,Computation time,0.580816000
6,,16,Current Resource,0.600000000
7,,17,Current Resource,0.600000000
8,,0,Current Resource,0.600000000
7,/prefix/seq=23,16,Data Processing,0.605816000
7,0.333871,16,Computation time,0.605816000
8,/prefix/seq=1,1,Data Correction,0.611739619
6,,16,Current Resource,0.620000000
7,,16,Current Resource,0.620000000
8,,1,Current Resource,0.620000000
6,/prefix/seq=24,15,Data Processing,0.630816000
6,0.375413,15,Computation time,0.630816000
6,,15,Current Resource,0.640000000
7,,16,Current Resource,0.640000000
8,,1,Current Resource,0.640000000
7,/prefix/seq=13,17,Data Correction,0.647851173
7,/prefix/seq=25,16,Data Processing,0.655816000
7,0.333737,16,Computation time,0.655816000
6,,15,Current Resource,0.660000000
7,,16,Current Resource,0.660000000
8,,1,Current Resource,0.660000000
6,,15,Current Resource,0.680000000
7,,16,Current Resource,0.680000000
8,,1,Current Resource,0.680000000
8,/prefix/seq=26,0,Data Processing,0.680816000
8,1.000207,0,Computation time,0.680816000
6,,15,Current Resource,0.700000000
7,,16,Current Resource,0.700000000
8,,0,Current Resource,0.700000000
7,/prefix/seq=27,15,Data Processing,0.705816000
7,0.375828,15,Computation time,0.705816000
6,/prefix/seq=14,16,Data Correction,0.714276813
6,,16,Current Resource,0.720000000
7,,15,Current Resource,0.720000000
8,,0,Current Resource,0.720000000
8,/prefix/seq=28,0,OVERLOADED,0.730816000
6,,16,Current Resource,0.740000000
7,,15,Current Resource,0.740000000
8,,0,Current Resource,0.740000000
7,/prefix/seq=17,16,Data Correction,0.748290667
6,/prefix/seq=29,15,Data Processing,0.755816000
6,0.375503,15,Computation time,0.755816000
6,,15,Current Resource,0.760000000
7,,16,Current Resource,0.760000000
8,,0,Current Resource,0.760000000
6,/prefix/seq=16,16,Data Correction,0.764624509
8,/prefix/seq=3,1,Data Correction,0.772743403
6,,16,Current Resource,0.780000000
7,,16,Current Resource,0.780000000
8,,1,Current Resource,0.780000000
7,/prefix/seq=30,15,Data Processing,0.780816000
7,0.375315,15,Computation time,0.780816000
6,,16,Current Resource,0.800000000
7,,15,Current Resource,0.800000000
8,,1,Current Resource,0.800000000
8,/prefix/seq=31,0,Data Processing,0.805816000
8,1.000345,0,Computation time,0.805816000
6,,16,Current Resource,0.820000000
7,,15,Current Resource,0.820000000
8,,0,Current Resource,0.820000000
6,/prefix/seq=32,15,Data Processing,0.830816000
6,0.375572,15,Computation time,0.830816000
7,/prefix/seq=19,16,Data Correction,0.839575576
6,,15,Current Resource,0.840000000
7,,16,Current Resource,0.840000000
8,,0,Current Resource,0.840000000
6,/prefix/seq=33,14,Data Processing,0.855816000
6,0.417279,14,Computation time,0.855816000
6,,14,Current Resource,0.860000000
7,,16,Current Resource,0.860000000
8,,0,Current Resource,0.860000000
6,/prefix/seq=20,15,Data Correction,0.864908855
6,,15,Current Resource,0.880000000
7,,16,Current Resource,0.880000000
8,,0,Current Resource,0.880000000
8,/prefix/seq=34,0,OVERLOADED,0.880816000
6,,15,Current Resource,0.900000000
7,,16,Current Resource,0.900000000
8,,0,Current Resource,0.900000000
7,/prefix/seq=35,15,Data Processing,0.905816000
7,0.375462,15,Computation time,0.905816000
6,/prefix/seq=22,16,Data Correction,0.914862853
6,,16,Current Resource,0.920000000
7,,15,Current Resource,0.920000000
8,,0,Current Resource,0.920000000
6,/prefix/seq=36,15,Data Processing,0.930816000
6,0.375165,15,Computation time,0.930816000
8,/prefix/seq=5,1,Data Correction,0.933693822
7,/prefix/seq=23,16,Data Correction,0.939687264
6,,15,Current Resource,0.940000000
7,,16,Current Resource,0.940000000
8,,1,Current Resource,0.940000000
6,/prefix/seq=37,14,Data Processing,0.955816000
6,0.416817,14,Computation time,0.955816000
6,,14,Current Resource,0.960000000
7,,16,Current Resource,0.960000000
8,,1,Current Resource,0.960000000
6,,14,Current Resource,0.980000000
7,,16,Current Resource,0.980000000
8,,1,Current Resource,0.980000000
7,/prefix/seq=38,15,Data Processing,0.980816000
7,0.375730,15,Computation time,0.980816000
7,/prefix/seq=25,16,Data Correction,0.989552778
6,,14,Current Resource,1.000000000
7,,16,Current Resource,1.000000000
8,,1,Current Resource,1.000000000
8,/prefix/seq=39,0,Data Processing,1.005816000
8,1.000349,0,Computation time,1.005816000
6,/prefix/seq=24,15,Data Correction,1.006228884
6,,15,Current Resource,1.020000000
7,,16,Current Resource,1.020000000
8,,0,Current Resource,1.020000000
7,/prefix/seq=40,15,Data Processing,1.030816000
7,0.375311,15,Computation time,1.030816000
6,,15,Current Resource,1.040000000
7,,15,Current Resource,1.040000000
8,,0,Current Resource,1.040000000
6,/prefix/seq=41,14,Data Processing,1.055816000
6,0.417318,14,Computation time,1.055816000
6,,14,Current Resource,1.060000000
7,,15,Current Resource,1.060000000
8,,0,Current Resource,1.060000000
6,,14,Current Resource,1.080000000
7,,15,Current Resource,1.080000000
8,,0,Current Resource,1.080000000
7,/prefix/seq=42,14,Data Processing,1.080816000
7,0.417016,14,Computation time,1.080816000
7,/prefix/seq=27,15,Data Correction,1.081644381
8,/prefix/seq=7,1,Data Correction,1.095072166
6,,14,Current Resource,1.100000000
7,,15,Current Resource,1.100000000
8,,1,Current Resource,1.100000000
8,/prefix/seq=43,0,Data Processing,1.105816000
8,1.000324,0,Computation time,1.105816000
6,,14,Current Resource,1.120000000
7,,15,Current Resource,1.120000000
8,,0,Current Resource,1.120000000
7,/prefix/seq=44,14,Data Processing,1.130816000
7,0.416785,14,Computation time,1.130816000
6,/prefix/seq=29,15,Data Correction,1.131319259
6,,15,Current Resource,1.140000000
7,,14,Current Resource,1.140000000
8,,0,Current Resource,1.140000000
8,/prefix/seq=45,0,OVERLOADED,1.155816000
7,/prefix/seq=30,15,Data Correction,1.156130788
6,,15,Current Resource,1.160000000
7,,15,Current Resource,1.160000000
8,,0,Current Resource,1.160000000
6,,15,Current Resource,1.180000000
7,,15,Current Resource,1.180000000
8,,0,Current Resource,1.180000000
6,/prefix/seq=46,14,Data Processing,1.180816000
6,0.416903,14,Computation time,1.180816000
6,,14,Current Resource,1.200000000
7,,15,Current Resource,1.200000000
8,,0,Current Resource,1.200000000
7,/prefix/seq=47,14,Data Processing,1.205816000
7,0.417053,14,Computation time,1.205816000
6,/prefix/seq=32,15,Data Correction,1.206387737
6,,15,Current Resource,1.220000000
7,,14,Current Resource,1.220000000
8,,0,Current Resource,1.220000000
6,/prefix/seq=48,14,Data Processing,1.230816000
6,0.417283,14,Computation time,1.230816000
6,,14,Current Resource,1.240000000
7,,14,Current Resource,1.240000000
8,,0,Current Resource,1.240000000
8,/prefix/seq=49,0,OVERLOADED,1.255816000
8,/prefix/seq=9,1,Data Correction,1.255978599
6,,14,Current Resource,1.260000000
7,,14,Current Resource,1.260000000
8,,1,Current Resource,1.260000000
6,/prefix/seq=33,15,Data Correction,1.273095375
6,,15,Current Resource,1.280000000
7,,14,Current Resource,1.280000000
8,,1,Current Resource,1.280000000
6,/prefix/seq=50,14,Data Processing,1.280816000
6,0.417229,14,Computation time,1.280816000
7,/prefix/seq=35,15,Data Correction,1.281277998
6,,14,Current Resource,1.300000000
7,,15,Current Resource,1.300000000
8,,1,Current Resource,1.300000000
6,/prefix/seq=51,13,Data Processing,1.305816000
6,0.458988,13,Computation time,1.305816000
6,/prefix/seq=36,14,Data Correction,1.305981321
6,,14,Current Resource,1.320000000
7,,15,Current Resource,1.320000000
8,,1,Current Resource,1.320000000
8,/prefix/seq=52,0,Data Processing,1.330816000
8,1.000644,0,Computation time,1.330816000
6,,14,Current Resource,1.340000000
7,,15,Current Resource,1.340000000
8,,0,Current Resource,1.340000000
7,/prefix/seq=53,14,Data Processing,1.355816000
7,0.416805,14,Computation time,1.355816000
7,/prefix/seq=38,15,Data Correction,1.356546061
6,,14,Current Resource,1.360000000
7,,15,Current Resource,1.360000000
8,,0,Current Resource,1.360000000
6,/prefix/seq=37,15,Data Correction,1.372632540
6,,15,Current Resource,1.380000000
7,,15,Current Resource,1.380000000
8,,0,Current Resource,1.380000000
6,/prefix/seq=54,14,Data Processing,1.380816000
6,0.417230,14,Computation time,1.380816000
6,,14,Current Resource,1.400000000
7,,15,Current Resource,1.400000000
8,,0,Current Resource,1.400000000
7,/prefix/seq=55,14,Data Processing,1.405816000
7,0.416837,14,Computation time,1.405816000
7,/prefix/seq=40,15,Data Correction,1.406126609
6,,14,Current Resource,1.420000000
7,,15,Current Resource,1.420000000
8,,0,Current Resource,1.420000000
6,/prefix/seq=56,13,Data Processing,1.430816000
6,0.459131,13,Computation time,1.430816000
6,,13,Current Resource,1.440000000
7,,15,Current Resource,1.440000000
8,,0,Current Resource,1.440000000
7,/prefix/seq=57,14,Data Processing,1.455816000
7,0.417043,14,Computation time,1.455816000
6,,13,Current Resource,1.460000000
7,,14,Current Resource,1.460000000
8,,0,Current Resource,1.460000000
6,/prefix/seq=41,14,Data Correction,1.473133808
6,,14,Current Resource,1.480000000
7,,14,Current Resource,1.480000000
8,,0,Current Resource,1.480000000
7,/prefix/seq=58,13,Data Processing,1.480816000
7,0.458942,13,Computation time,1.480816000
7,/prefix/seq=42,14,Data Correction,1.497831901
6,,14,Current Resource,1.500000000
7,,14,Current Resource,1.500000000
8,,0,Current Resource,1.500000000
8,/prefix/seq=59,0,OVERLOADED,1.505816000
6,,14,Current Resource,1.520000000
7,,14,Current Resource,1.520000000
8,,0,Current Resource,1.520000000
6,/prefix/seq=60,13,Data Processing,1.530816000
6,0.458644,13,Computation time,1.530816000
6,,13,Current Resource,1.540000000
7,,14,Current Resource,1.540000000
8,,0,Current Resource,1.540000000
7,/prefix/seq=44,15,Data Correction,1.547601086
7,/prefix/seq=61,14,Data Processing,1.555816000
7,0.417347,14,Computation time,1.555816000
6,,13,Current Resource,1.560000000
7,,14,Current Resource,1.560000000
8,,0,Current Resource,1.560000000
6,,13,Current Resource,1.580000000
7,,14,Current Resource,1.580000000
8,,0,Current Resource,1.580000000
7,/prefix/seq=62,13,Data Processing,1.580816000
7,0.459048,13,Computation time,1.580816000
6,/prefix/seq=46,14,Data Correction,1.597719435
6,,14,Current Resource,1.600000000
7,,13,Current Resource,1.600000000
8,,0,Current Resource,1.600000000
6,/prefix/seq=63,13,Data Processing,1.605816000
6,0.458572,13,Computation time,1.605816000
6,,13,Current Resource,1.620000000
7,,13,Current Resource,1.620000000
8,,0,Current Resource,1.620000000
7,/prefix/seq=47,14,Data Correction,1.622869062
8,/prefix/seq=64,0,OVERLOADED,1.630816000
6,,13,Current Resource,1.640000000
7,,14,Current Resource,1.640000000
8,,0,Current Resource,1.640000000
6,/prefix/seq=48,14,Data Correction,1.648099203
7,/prefix/seq=65,13,Data Processing,1.655816000
7,0.458616,13,Computation time,1.655816000
6,,14,Current Resource,1.660000000
7,,13,Current Resource,1.660000000
8,,0,Current Resource,1.660000000
6,,14,Current Resource,1.680000000
7,,13,Current Resource,1.680000000
8,,0,Current Resource,1.680000000
6,/prefix/seq=66,13,Data Processing,1.680816000
6,0.458463,13,Computation time,1.680816000
8,/prefix/seq=26,1,Data Correction,1.681022529
6,/prefix/seq=50,14,Data Correction,1.698045374
6,,14,Current Resource,1.700000000
7,,13,Current Resource,1.700000000
8,,1,Current Resource,1.700000000
6,/prefix/seq=67,13,Data Processing,1.705816000
6,0.458817,13,Computation time,1.705816000
6,,13,Current Resource,1.720000000
7,,13,Current Resource,1.720000000
8,,1,Current Resource,1.720000000
6,/prefix/seq=68,12,Data Processing,1.730816000
6,0.500755,12,Computation time,1.730816000
6,,12,Current Resource,1.740000000
7,,13,Current Resource,1.740000000
8,,1,Current Resource,1.740000000
8,/prefix/seq=69,0,Data Processing,1.755816000
8,1.000642,0,Computation time,1.755816000
6,,12,Current Resource,1.760000000
7,,13,Current Resource,1.760000000
8,,0,Current Resource,1.760000000
6,/prefix/seq=51,13,Data Correction,1.764804235
7,/prefix/seq=53,14,Data Correction,1.772620551
6,,13,Current Resource,1.780000000
7,,14,Current Resource,1.780000000
8,,0,Current Resource,1.780000000
7,/prefix/seq=70,13,Data Processing,1.780816000
7,0.459179,13,Computation time,1.780816000
6,/prefix/seq=54,14,Data Correction,1.798045569
6,,14,Current Resource,1.800000000
7,,13,Current Resource,1.800000000
8,,0,Current Resource,1.800000000
8,/prefix/seq=71,0,OVERLOADED,1.805816000
8,/prefix/seq=31,1,Data Correction,1.806160839
6,,14,Current Resource,1.820000000
7,,13,Current Resource,1.820000000
8,,1,Current Resource,1.820000000
7,/prefix/seq=55,14,Data Correction,1.822652925
6,/prefix/seq=72,13,Data Processing,1.830816000
6,0.459154,13,Computation time,1.830816000
6,,13,Current Resource,1.840000000
7,,14,Current Resource,1.840000000
8,,1,Current Resource,1.840000000
7,/prefix/seq=73,13,Data Processing,1.855816000
7,0.459025,13,Computation time,1.855816000
6,,13,Current Resource,1.860000000
7,,13,Current Resource,1.860000000
8,,1,Current Resource,1.860000000
7,/prefix/seq=57,14,Data Correction,1.872859088
6,,13,Current Resource,1.880000000
7,,14,Current Resource,1.880000000
8,,1,Current Resource,1.880000000
6,/prefix/seq=74,12,Data Processing,1.880816000
6,0.500676,12,Computation time,1.880816000
6,/prefix/seq=56,13,Data Correction,1.889946738
6,,13,Current Resource,1.900000000
7,,14,Current Resource,1.900000000
8,,1,Current Resource,1.900000000
7,/prefix/seq=75,13,Data Processing,1.905816000
7,0.458603,13,Computation time,1.905816000
6,,13,Current Resource,1.920000000
7,,13,Current Resource,1.920000000
8,,1,Current Resource,1.920000000
6,/prefix/seq=76,12,Data Processing,1.930816000
6,0.500103,12,Computation time,1.930816000
7,/prefix/seq=58,14,Data Correction,1.939757522
6,,12,Current Resource,1.940000000
7,,14,Current Resource,1.940000000
8,,1,Current Resource,1.940000000
7,/prefix/seq=77,13,Data Processing,1.955816000
7,0.458760,13,Computation time,1.955816000
6,,12,Current Resource,1.960000000
7,,13,Current Resource,1.960000000
8,,1,Current Resource,1.960000000
7,/prefix/seq=61,14,Data Correction,1.973162533
6,,12,Current Resource,1.980000000
7,,14,Current Resource,1.980000000
8,,1,Current Resource,1.980000000
8,/prefix/seq=78,0,Data Processing,1.980816000
8,1.000519,0,Computation time,1.980816000
6,/prefix/seq=60,13,Data Correction,1.989459623
6,,13,Current Resource,2.000000000
7,,14,Current Resource,2.000000000
8,,0,Current Resource,2.000000000
7,/prefix/seq=79,13,Data Processing,2.005816000
7,0.458660,13,Computation time,2.005816000
8,/prefix/seq=39,1,Data Correction,2.006165190
6,,13,Current Resource,2.020000000
7,,13,Current Resource,2.020000000
8,,1,Current Resource,2.020000000
6,/prefix/seq=80,12,Data Processing,2.030816000
6,0.500445,12,Computation time,2.030816000
7,/prefix/seq=62,14,Data Correction,2.039864051
6,,12,Current Resource,2.040000000
7,,14,Current Resource,2.040000000
8,,1,Current Resource,2.040000000
7,/prefix/seq=81,13,Data Processing,2.055816000
7,0.458989,13,Computation time,2.055816000
6,,12,Current Resource,2.060000000
7,,13,Current Resource,2.060000000
8,,1,Current Resource,2.060000000
6,/prefix/seq=63,13,Data Correction,2.064388004
6,,13,Current Resource,2.080000000
7,,13,Current Resource,2.080000000
8,,1,Current Resource,2.080000000
8,/prefix/seq=82,0,Data Processing,2.080816000
8,1.000613,0,Computation time,2.080816000
6,,13,Current Resource,2.100000000
7,,13,Current Resource,2.100000000
8,,0,Current Resource,2.100000000
6,/prefix/seq=83,12,Data Processing,2.105816000
6,0.500162,12,Computation time,2.105816000
8,/prefix/seq=43,1,Data Correction,2.106139797
7,/prefix/seq=65,14,Data Correction,2.114432458
6,,12,Current Resource,2.120000000
7,,14,Current Resource,2.120000000
8,,1,Current Resource,2.120000000
7,/prefix/seq=84,13,Data Processing,2.130816000
7,0.458651,13,Computation time,2.130816000
6,/prefix/seq=66,13,Data Correction,2.139278839
6,,13,Current Resource,2.140000000
7,,13,Current Resource,2.140000000
8,,1,Current Resource,2.140000000
7,/prefix/seq=85,12,Data Processing,2.155816000
7,0.500368,12,Computation time,2.155816000
6,,13,Current Resource,2.160000000
7,,12,Current Resource,2.160000000
8,,1,Current Resource,2.160000000
6,/prefix/seq=67,14,Data Correction,2.164632843
6,,14,Current Resource,2.180000000
7,,12,Current Resource,2.180000000
8,,1,Current Resource,2.180000000
8,/prefix/seq=86,0,Data Processing,2.180816000
8,1.000706,0,Computation time,2.180816000
6,,14,Current Resource,2.200000000
7,,12,Current Resource,2.200000000
8,,0,Current Resource,2.200000000
6,/prefix/seq=87,13,Data Processing,2.205816000
6,0.458689,13,Computation time,2.205816000
6,,13,Current Resource,2.220000000
7,,12,Current Resource,2.220000000
8,,0,Current Resource,2.220000000
6,/prefix/seq=88,12,Data Processing,2.230816000
6,0.500831,12,Computation time,2.230816000
6,/prefix/seq=68,13,Data Correction,2.231570862
7,/prefix/seq=70,13,Data Correction,2.239994841
6,,13,Current Resource,2.240000000
7,,13,Current Resource,2.240000000
8,,0,Current Resource,2.240000000
6,/prefix/seq=89,12,Data Processing,2.255816000
6,0.500776,12,Computation time,2.255816000
6,,12,Current Resource,2.260000000
7,,13,Current Resource,2.260000000
8,,0,Current Resource,2.260000000
6,,12,Current Resource,2.280000000
7,,13,Current Resource,2.280000000
8,,0,Current Resource,2.280000000
8,/prefix/seq=90,0,OVERLOADED,2.280816000
6,/prefix/seq=72,13,Data Correction,2.289969517
6,,13,Current Resource,2.300000000
7,,13,Current Resource,2.300000000
8,,0,Current Resource,2.300000000
7,/prefix/seq=91,12,Data Processing,2.305816000
7,0.500253,12,Computation time,2.305816000
7,/prefix/seq=73,13,Data Correction,2.314841421
6,,13,Current Resource,2.320000000
7,,13,Current Resource,2.320000000
8,,0,Current Resource,2.320000000
8,/prefix/seq=12,0,Expired,2.330816000
6,/prefix/seq=92,12,Data Processing,2.330816000
6,0.500307,12,Computation time,2.330816000
8,/prefix/seq=52,1,Data Correction,2.331460015
6,,12,Current Resource,2.340000000
7,,13,Current Resource,2.340000000
8,,1,Current Resource,2.340000000
7,/prefix/seq=93,12,Data Processing,2.355816000
7,0.500484,12,Computation time,2.355816000
6,,12,Current Resource,2.360000000
7,,12,Current Resource,2.360000000
8,,1,Current Resource,2.360000000
7,/prefix/seq=75,13,Data Correction,2.364418706
6,,12,Current Resource,2.380000000
7,,13,Current Resource,2.380000000
8,,1,Current Resource,2.380000000
6,/prefix/seq=94,11,Data Processing,2.380816000
6,0.542130,11,Computation time,2.380816000
6,/prefix/seq=74,12,Data Correction,2.381491569
6,,12,Current Resource,2.400000000
7,,13,Current Resource,2.400000000
8,,1,Current Resource,2.400000000
8,/prefix/seq=15,1,Expired,2.405816000
8,/prefix/seq=95,0,Data Processing,2.405816000
8,1.000887,0,Computation time,2.405816000
7,/prefix/seq=77,14,Data Correction,2.414576044
6,,12,Current Resource,2.420000000
7,,14,Current Resource,2.420000000
8,,0,Current Resource,2.420000000
8,/prefix/seq=96,0,OVERLOADED,2.430816000
6,/prefix/seq=76,13,Data Correction,2.430918696
6,,13,Current Resource,2.440000000
7,,14,Current Resource,2.440000000
8,,0,Current Resource,2.440000000
7,/prefix/seq=97,13,Data Processing,2.455816000
7,0.458632,13,Computation time,2.455816000
6,,13,Current Resource,2.460000000
7,,13,Current Resource,2.460000000
8,,0,Current Resource,2.460000000
7,/prefix/seq=79,14,Data Correction,2.464475826
6,,13,Current Resource,2.480000000
7,,14,Current Resource,2.480000000
8,,0,Current Resource,2.480000000
8,/prefix/seq=18,0,Expired,2.480816000
6,/prefix/seq=98,12,Data Processing,2.480816000
6,0.500602,12,Computation time,2.480816000
6,,12,Current Resource,2.500000000
7,,14,Current Resource,2.500000000
8,,0,Current Resource,2.500000000
7,/prefix/seq=99,13,Data Processing,2.505816000
7,0.458603,13,Computation time,2.505816000
7,/prefix/seq=81,14,Data Correction,2.514804709
6,,12,Current Resource,2.520000000
7,,14,Current Resource,2.520000000
8,,0,Current Resource,2.520000000
7,/prefix/seq=100,13,Data Processing,2.530816000
7,0.458662,13,Computation time,2.530816000
6,/prefix/seq=80,13,Data Correction,2.531261130
6,,13,Current Resource,2.540000000
7,,13,Current Resource,2.540000000
8,,0,Current Resource,2.540000000
8,/prefix/seq=21,0,Expired,2.555816000
8,/prefix/seq=101,0,OVERLOADED,2.555816000
6,,13,Current Resource,2.560000000
7,,13,Current Resource,2.560000000
8,,0,Current Resource,2.560000000
6,,13,Current Resource,2.580000000
7,,13,Current Resource,2.580000000
8,,0,Current Resource,2.580000000
6,/prefix/seq=102,12,Data Processing,2.580816000
6,0.500186,12,Computation time,2.580816000
7,/prefix/seq=84,14,Data Correction,2.589467417
6,,12,Current Resource,2.600000000
7,,14,Current Resource,2.600000000
8,,0,Current Resource,2.600000000
7,/prefix/seq=103,13,Data Processing,2.605816000
7,0.458458,13,Computation time,2.605816000
6,/prefix/seq=83,13,Data Correction,2.605977666
6,,13,Current Resource,2.620000000
7,,13,Current Resource,2.620000000
8,,0,Current Resource,2.620000000
8,/prefix/seq=104,0,OVERLOADED,2.630816000
6,,13,Current Resource,2.640000000
7,,13,Current Resource,2.640000000
8,,0,Current Resource,2.640000000
6,/prefix/seq=105,12,Data Processing,2.655816000
6,0.500871,12,Computation time,2.655816000
7,/prefix/seq=85,14,Data Correction,2.656183790
6,,12,Current Resource,2.660000000
7,,14,Current Resource,2.660000000
8,,0,Current Resource,2.660000000
6,/prefix/seq=87,13,Data Correction,2.664505300
6,,13,Current Resource,2.680000000
7,,14,Current Resource,2.680000000
8,,0,Current Resource,2.680000000
7,/prefix/seq=106,13,Data Processing,2.680816000
7,0.458465,13,Computation time,2.680816000
6,,13,Current Resource,2.700000000
7,,13,Current Resource,2.700000000
8,,0,Current Resource,2.700000000
6,/prefix/seq=107,12,Data Processing,2.705816000
6,0.500845,12,Computation time,2.705816000
6,,12,Current Resource,2.720000000
7,,13,Current Resource,2.720000000
8,,0,Current Resource,2.720000000
8,/prefix/seq=28,0,Expired,2.730816000
7,/prefix/seq=108,12,Data Processing,2.730816000
7,0.500663,12,Computation time,2.730816000
6,/prefix/seq=88,13,Data Correction,2.731646692
6,,13,Current Resource,2.740000000
7,,12,Current Resource,2.740000000
8,,0,Current Resource,2.740000000
8,/prefix/seq=109,0,OVERLOADED,2.755816000
8,/prefix/seq=69,1,Data Correction,2.756458214
6,/prefix/seq=89,14,Data Correction,2.756591939
6,,14,Current Resource,2.760000000
7,,12,Current Resource,2.760000000
8,,1,Current Resource,2.760000000
6,,14,Current Resource,2.780000000
7,,12,Current Resource,2.780000000
8,,1,Current Resource,2.780000000
