nodeid,service,serviceCount,status,time
8,,0,Current Resource,0.460000000
8,/prefix/seq=13,0,OVERLOADED,0.464149329
6,,18,Current Resource,0.480000000
7,,17,Current Resource,0.480000000
8,,0,Current Resource,0.480000000
7,/prefix/seq=6,18,Data Correction,0.480929185
6,/prefix/seq=14,17,Data Processing,0.497482662
6,0.291794,17,Computation time,0.497482662
6,,17,Current Resource,0.500000000
7,,18,Current Resource,0.500000000
8,,0,Current Resource,0.500000000
6,,17,Current Resource,0.520000000
7,,18,Current Resource,0.520000000
8,,0,Current Resource,0.520000000
7,/prefix/seq=15,17,Data Processing,0.530815995
7,0.292142,17,Computation time,0.530815995
6,,17,Current Resource,0.540000000
7,,17,Current Resource,0.540000000
8,,0,Current Resource,0.540000000
6,/prefix/seq=8,18,Data Correction,0.548270198
6,,18,Current Resource,0.560000000
7,,17,Current Resource,0.560000000
8,,0,Current Resource,0.560000000
6,/prefix/seq=16,17,Data Processing,0.564149328
6,0.292475,17,Computation time,0.564149328
6,,17,Current Resource,0.580000000
7,,17,Current Resource,0.580000000
8,,0,Current Resource,0.580000000
8,/prefix/seq=17,0,OVERLOADED,0.597482661
6,,17,Current Resource,0.600000000
7,,17,Current Resource,0.600000000
8,,0,Current Resource,0.600000000
7,/prefix/seq=10,18,Data Correction,0.614747447
6,,17,Current Resource,0.620000000
7,,18,Current Resource,0.620000000
8,,0,Current Resource,0.620000000
8,/prefix/seq=1,1,Data Correction,0.620072952
6,/prefix/seq=9,18,Data Correction,0.622645262
6,/prefix/seq=18,17,Data Processing,0.630815994
6,0.292093,17,Computation time,0.630815994
6,,17,Current Resource,0.640000000
7,,18,Current Resource,0.640000000
8,,1,Current Resource,0.640000000
6,,17,Current Resource,0.660000000
7,,18,Current Resource,0.660000000
8,,1,Current Resource,0.660000000
7,/prefix/seq=19,17,Data Processing,0.664149327
7,0.292426,17,Computation time,0.664149327
6,,17,Current Resource,0.680000000
7,,17,Current Resource,0.680000000
8,,1,Current Resource,0.680000000
6,/prefix/seq=20,16,Data Processing,0.697482660
6,0.334047,16,Computation time,0.697482660
6,,16,Current Resource,0.700000000
7,,17,Current Resource,0.700000000
8,,1,Current Resource,0.700000000
6,,16,Current Resource,0.720000000
7,,17,Current Resource,0.720000000
8,,1,Current Resource,0.720000000
7,/prefix/seq=12,18,Data Correction,0.722851169
8,/prefix/seq=21,0,Data Processing,0.730815993
8,1.000538,0,Computation time,0.730815993
6,,16,Current Resource,0.740000000
7,,18,Current Resource,0.740000000
8,,0,Current Resource,0.740000000
6,,16,Current Resource,0.760000000
7,,18,Current Resource,0.760000000
8,,0,Current Resource,0.760000000
7,/prefix/seq=22,17,Data Processing,0.764149326
7,0.292080,17,Computation time,0.764149326
6,,16,Current Resource,0.780000000
7,,17,Current Resource,0.780000000
8,,0,Current Resource,0.780000000
6,/prefix/seq=14,17,Data Correction,0.789276808
7,/prefix/seq=23,16,Data Processing,0.797482659
7,0.333737,16,Computation time,0.797482659
8,/prefix/seq=3,1,Data Correction,0.797743402
6,,17,Current Resource,0.800000000
7,,16,Current Resource,0.800000000
8,,1,Current Resource,0.800000000
6,,17,Current Resource,0.820000000
7,,16,Current Resource,0.820000000
8,,1,Current Resource,0.820000000
7,/prefix/seq=15,17,Data Correction,0.822957838
8,/prefix/seq=24,0,Data Processing,0.830815992
8,1.000207,0,Computation time,0.830815992
6,,17,Current Resource,0.840000000
7,,17,Current Resource,0.840000000
8,,0,Current Resource,0.840000000
6,/prefix/seq=16,18,Data Correction,0.856623995
6,,18,Current Resource,0.860000000
7,,17,Current Resource,0.860000000
8,,0,Current Resource,0.860000000
6,/prefix/seq=25,17,Data Processing,0.864149325
6,0.292495,17,Computation time,0.864149325
6,,17,Current Resource,0.880000000
7,,17,Current Resource,0.880000000
8,,0,Current Resource,0.880000000
6,/prefix/seq=26,16,Data Processing,0.897482658
6,0.333837,16,Computation time,0.897482658
6,,16,Current Resource,0.900000000
7,,17,Current Resource,0.900000000
8,,0,Current Resource,0.900000000
6,,16,Current Resource,0.920000000
7,,17,Current Resource,0.920000000
8,,0,Current Resource,0.920000000
6,/prefix/seq=18,17,Data Correction,0.922908903
7,/prefix/seq=27,16,Data Processing,0.930815991
7,0.333648,16,Computation time,0.930815991
6,,17,Current Resource,0.940000000
7,,16,Current Resource,0.940000000
8,,0,Current Resource,0.940000000
7,/prefix/seq=19,17,Data Correction,0.956575515
6,,17,Current Resource,0.960000000
7,,17,Current Resource,0.960000000
8,,0,Current Resource,0.960000000
8,/prefix/seq=28,0,OVERLOADED,0.964149324
8,/prefix/seq=5,1,Data Correction,0.975360487
6,,17,Current Resource,0.980000000
7,,17,Current Resource,0.980000000
8,,1,Current Resource,0.980000000
6,/prefix/seq=29,16,Data Processing,0.997482657
6,0.333678,16,Computation time,0.997482657
6,,16,Current Resource,1.000000000
7,,17,Current Resource,1.000000000
8,,1,Current Resource,1.000000000
6,,16,Current Resource,1.020000000
7,,17,Current Resource,1.020000000
8,,1,Current Resource,1.020000000
7,/prefix/seq=30,16,Data Processing,1.030815990
7,0.333905,16,Computation time,1.030815990
6,/prefix/seq=20,17,Data Correction,1.031529513
6,,17,Current Resource,1.040000000
7,,16,Current Resource,1.040000000
8,,1,Current Resource,1.040000000
7,/prefix/seq=22,17,Data Correction,1.056228877
6,,17,Current Resource,1.060000000
7,,17,Current Resource,1.060000000
8,,1,Current Resource,1.060000000
8,/prefix/seq=31,0,Data Processing,1.064149323
8,1.000613,0,Computation time,1.064149323
6,,17,Current Resource,1.080000000
7,,17,Current Resource,1.080000000
8,,0,Current Resource,1.080000000
6,/prefix/seq=32,16,Data Processing,1.097482656
6,0.333795,16,Computation time,1.097482656
6,,16,Current Resource,1.100000000
7,,17,Current Resource,1.100000000
8,,0,Current Resource,1.100000000
6,,16,Current Resource,1.120000000
7,,17,Current Resource,1.120000000
8,,0,Current Resource,1.120000000
7,/prefix/seq=33,16,Data Processing,1.130815989
7,0.333499,16,Computation time,1.130815989
7,/prefix/seq=23,17,Data Correction,1.131219437
6,,16,Current Resource,1.140000000
7,,17,Current Resource,1.140000000
8,,0,Current Resource,1.140000000
8,/prefix/seq=7,1,Data Correction,1.153405497
6,/prefix/seq=25,17,Data Correction,1.156644372
6,,17,Current Resource,1.160000000
7,,17,Current Resource,1.160000000
8,,1,Current Resource,1.160000000
7,/prefix/seq=34,16,Data Processing,1.164149322
7,0.333483,16,Computation time,1.164149322
6,,17,Current Resource,1.180000000
7,,16,Current Resource,1.180000000
8,,1,Current Resource,1.180000000
6,/prefix/seq=35,16,Data Processing,1.197482655
6,0.334063,16,Computation time,1.197482655
6,,16,Current Resource,1.200000000
7,,16,Current Resource,1.200000000
8,,1,Current Resource,1.200000000
6,,16,Current Resource,1.220000000
7,,16,Current Resource,1.220000000
8,,1,Current Resource,1.220000000
8,/prefix/seq=36,0,Data Processing,1.230815988
8,1.000349,0,Computation time,1.230815988
6,/prefix/seq=26,17,Data Correction,1.231319250
6,,17,Current Resource,1.240000000
7,,16,Current Resource,1.240000000
8,,0,Current Resource,1.240000000
6,,17,Current Resource,1.260000000
7,,16,Current Resource,1.260000000
8,,0,Current Resource,1.260000000
6,/prefix/seq=37,16,Data Processing,1.264149321
6,0.333644,16,Computation time,1.264149321
7,/prefix/seq=27,17,Data Correction,1.264464113
6,,16,Current Resource,1.280000000
7,,17,Current Resource,1.280000000
8,,0,Current Resource,1.280000000
7,/prefix/seq=38,16,Data Processing,1.297482654
7,0.333984,16,Computation time,1.297482654
6,,16,Current Resource,1.300000000
7,,16,Current Resource,1.300000000
8,,0,Current Resource,1.300000000
6,,16,Current Resource,1.320000000
7,,16,Current Resource,1.320000000
8,,0,Current Resource,1.320000000
6,/prefix/seq=39,15,Data Processing,1.330815987
6,0.375349,15,Computation time,1.330815987
6,/prefix/seq=29,16,Data Correction,1.331160829
6,,16,Current Resource,1.340000000
7,,16,Current Resource,1.340000000
8,,0,Current Resource,1.340000000
6,,16,Current Resource,1.360000000
7,,16,Current Resource,1.360000000
8,,0,Current Resource,1.360000000
8,/prefix/seq=40,0,OVERLOADED,1.364149320
7,/prefix/seq=30,17,Data Correction,1.364721060
6,,16,Current Resource,1.380000000
7,,17,Current Resource,1.380000000
8,,0,Current Resource,1.380000000
7,/prefix/seq=41,16,Data Processing,1.397482653
7,0.333657,16,Computation time,1.397482653
8,/prefix/seq=11,1,Data Correction,1.397908603
6,,16,Current Resource,1.400000000
7,,16,Current Resource,1.400000000
8,,1,Current Resource,1.400000000
6,,16,Current Resource,1.420000000
7,,16,Current Resource,1.420000000
8,,1,Current Resource,1.420000000
6,/prefix/seq=42,15,Data Processing,1.430815986
6,0.375118,15,Computation time,1.430815986
6,/prefix/seq=32,16,Data Correction,1.431277987
6,,16,Current Resource,1.440000000
7,,16,Current Resource,1.440000000
8,,1,Current Resource,1.440000000
6,,16,Current Resource,1.460000000
7,,16,Current Resource,1.460000000
8,,1,Current Resource,1.460000000
8,/prefix/seq=43,0,Data Processing,1.464149319
8,1.000237,0,Computation time,1.464149319
7,/prefix/seq=33,17,Data Correction,1.464314643
6,,16,Current Resource,1.480000000
7,,17,Current Resource,1.480000000
8,,0,Current Resource,1.480000000
7,/prefix/seq=44,16,Data Processing,1.497482652
7,0.333720,16,Computation time,1.497482652
7,/prefix/seq=34,17,Data Correction,1.497632528
6,,16,Current Resource,1.500000000
7,,17,Current Resource,1.500000000
8,,0,Current Resource,1.500000000
6,,16,Current Resource,1.520000000
7,,17,Current Resource,1.520000000
8,,0,Current Resource,1.520000000
7,/prefix/seq=45,16,Data Processing,1.530815985
7,0.333950,16,Computation time,1.530815985
6,/prefix/seq=35,17,Data Correction,1.531546050
6,,17,Current Resource,1.540000000
7,,16,Current Resource,1.540000000
8,,0,Current Resource,1.540000000
6,,17,Current Resource,1.560000000
7,,16,Current Resource,1.560000000
8,,0,Current Resource,1.560000000
6,/prefix/seq=46,16,Data Processing,1.564149318
6,0.333896,16,Computation time,1.564149318
6,,16,Current Resource,1.580000000
7,,16,Current Resource,1.580000000
8,,0,Current Resource,1.580000000
6,/prefix/seq=47,15,Data Processing,1.597482651
6,0.375655,15,Computation time,1.597482651
6,/prefix/seq=37,16,Data Correction,1.597793263
6,,16,Current Resource,1.600000000
7,,16,Current Resource,1.600000000
8,,0,Current Resource,1.600000000
6,,16,Current Resource,1.620000000
7,,16,Current Resource,1.620000000
8,,0,Current Resource,1.620000000
6,/prefix/seq=48,15,Data Processing,1.630815984
6,0.375644,15,Computation time,1.630815984
7,/prefix/seq=38,17,Data Correction,1.631467129
6,,15,Current Resource,1.640000000
7,,17,Current Resource,1.640000000
8,,0,Current Resource,1.640000000
6,,15,Current Resource,1.660000000
7,,17,Current Resource,1.660000000
8,,0,Current Resource,1.660000000
7,/prefix/seq=49,16,Data Processing,1.664149317
7,0.333471,16,Computation time,1.664149317
6,,15,Current Resource,1.680000000
7,,16,Current Resource,1.680000000
8,,0,Current Resource,1.680000000
7,/prefix/seq=50,15,Data Processing,1.697482650
7,0.375563,15,Computation time,1.697482650
6,,15,Current Resource,1.700000000
7,,15,Current Resource,1.700000000
8,,0,Current Resource,1.700000000
6,/prefix/seq=39,16,Data Correction,1.706165221
6,,16,Current Resource,1.720000000
7,,15,Current Resource,1.720000000
8,,0,Current Resource,1.720000000
8,/prefix/seq=51,0,OVERLOADED,1.730815983
7,/prefix/seq=41,16,Data Correction,1.731139783
8,/prefix/seq=21,1,Data Correction,1.731353923
6,,16,Current Resource,1.740000000
7,,16,Current Resource,1.740000000
8,,1,Current Resource,1.740000000
6,,16,Current Resource,1.760000000
7,,16,Current Resource,1.760000000
8,,1,Current Resource,1.760000000
6,/prefix/seq=52,15,Data Processing,1.764149316
6,0.375170,15,Computation time,1.764149316
6,,15,Current Resource,1.780000000
7,,16,Current Resource,1.780000000
8,,1,Current Resource,1.780000000
7,/prefix/seq=53,15,Data Processing,1.797482649
7,0.375797,15,Computation time,1.797482649
6,,15,Current Resource,1.800000000
7,,15,Current Resource,1.800000000
8,,1,Current Resource,1.800000000
6,/prefix/seq=42,16,Data Correction,1.805934405
6,,16,Current Resource,1.820000000
7,,15,Current Resource,1.820000000
8,,1,Current Resource,1.820000000
8,/prefix/seq=54,0,Data Processing,1.830815982
8,1.000376,0,Computation time,1.830815982
8,/prefix/seq=24,1,Data Correction,1.831022521
7,/prefix/seq=44,16,Data Correction,1.831202381
6,,16,Current Resource,1.840000000
7,,16,Current Resource,1.840000000
8,,1,Current Resource,1.840000000
6,,16,Current Resource,1.860000000
7,,16,Current Resource,1.860000000
8,,1,Current Resource,1.860000000
6,/prefix/seq=55,15,Data Processing,1.864149315
6,0.375608,15,Computation time,1.864149315
7,/prefix/seq=45,17,Data Correction,1.864765854
6,,15,Current Resource,1.880000000
7,,17,Current Resource,1.880000000
8,,1,Current Resource,1.880000000
7,/prefix/seq=56,16,Data Processing,1.897482648
7,0.333644,16,Computation time,1.897482648
6,/prefix/seq=46,16,Data Correction,1.898045359
6,,16,Current Resource,1.900000000
7,,16,Current Resource,1.900000000
8,,1,Current Resource,1.900000000
6,,16,Current Resource,1.920000000
7,,16,Current Resource,1.920000000
8,,1,Current Resource,1.920000000
6,/prefix/seq=57,15,Data Processing,1.930815981
6,0.375680,15,Computation time,1.930815981
6,,15,Current Resource,1.940000000
7,,16,Current Resource,1.940000000
8,,1,Current Resource,1.940000000
6,,15,Current Resource,1.960000000
7,,16,Current Resource,1.960000000
8,,1,Current Resource,1.960000000
7,/prefix/seq=58,15,Data Processing,1.964149314
7,0.375715,15,Computation time,1.964149314
6,/prefix/seq=47,16,Data Correction,1.973137552
6,,16,Current Resource,1.980000000
7,,15,Current Resource,1.980000000
8,,1,Current Resource,1.980000000
8,/prefix/seq=59,0,Data Processing,1.997482647
8,1.000239,0,Computation time,1.997482647
7,/prefix/seq=49,16,Data Correction,1.997620534
6,,16,Current Resource,2.000000000
7,,16,Current Resource,2.000000000
8,,0,Current Resource,2.000000000
6,/prefix/seq=48,17,Data Correction,2.006459999
6,,17,Current Resource,2.020000000
7,,16,Current Resource,2.020000000
8,,0,Current Resource,2.020000000
6,/prefix/seq=60,16,Data Processing,2.030815980
6,0.333616,16,Computation time,2.030815980
6,,16,Current Resource,2.040000000
7,,16,Current Resource,2.040000000
8,,0,Current Resource,2.040000000
6,,16,Current Resource,2.060000000
7,,16,Current Resource,2.060000000
8,,0,Current Resource,2.060000000
6,/prefix/seq=61,15,Data Processing,2.064149313
6,0.375130,15,Computation time,2.064149313
8,/prefix/seq=31,1,Data Correction,2.064762032
7,/prefix/seq=50,17,Data Correction,2.073045552
6,,15,Current Resource,2.080000000
7,,17,Current Resource,2.080000000
8,,1,Current Resource,2.080000000
7,/prefix/seq=62,16,Data Processing,2.097482646
7,0.333817,16,Computation time,2.097482646
6,,15,Current Resource,2.100000000
7,,16,Current Resource,2.100000000
8,,1,Current Resource,2.100000000
6,,15,Current Resource,2.120000000
7,,16,Current Resource,2.120000000
8,,1,Current Resource,2.120000000
7,/prefix/seq=63,15,Data Processing,2.130815979
7,0.375755,15,Computation time,2.130815979
6,/prefix/seq=52,16,Data Correction,2.139319574
6,,16,Current Resource,2.140000000
7,,15,Current Resource,2.140000000
8,,1,Current Resource,2.140000000
6,,16,Current Resource,2.160000000
7,,15,Current Resource,2.160000000
8,,1,Current Resource,2.160000000
8,/prefix/seq=64,0,Data Processing,2.164149312
8,1.000642,0,Computation time,2.164149312
7,/prefix/seq=53,16,Data Correction,2.173280054
6,,16,Current Resource,2.180000000
7,,16,Current Resource,2.180000000
8,,0,Current Resource,2.180000000
6,/prefix/seq=65,15,Data Processing,2.197482645
6,0.375846,15,Computation time,2.197482645
6,,15,Current Resource,2.200000000
7,,16,Current Resource,2.200000000
8,,0,Current Resource,2.200000000
6,,15,Current Resource,2.220000000
7,,16,Current Resource,2.220000000
8,,0,Current Resource,2.220000000
7,/prefix/seq=66,15,Data Processing,2.230815978
7,0.375820,15,Computation time,2.230815978
7,/prefix/seq=56,16,Data Correction,2.231126271
8,/prefix/seq=36,1,Data Correction,2.231165178
6,/prefix/seq=55,16,Data Correction,2.239757503
6,,16,Current Resource,2.240000000
7,,16,Current Resource,2.240000000
8,,1,Current Resource,2.240000000
6,,16,Current Resource,2.260000000
7,,16,Current Resource,2.260000000
8,,1,Current Resource,2.260000000
7,/prefix/seq=67,15,Data Processing,2.264149311
7,0.375692,15,Computation time,2.264149311
6,,16,Current Resource,2.280000000
7,,15,Current Resource,2.280000000
8,,1,Current Resource,2.280000000
8,/prefix/seq=68,0,Data Processing,2.297482644
8,1.000676,0,Computation time,2.297482644
6,,16,Current Resource,2.300000000
7,,15,Current Resource,2.300000000
8,,0,Current Resource,2.300000000
6,/prefix/seq=57,17,Data Correction,2.306495847
6,,17,Current Resource,2.320000000
7,,15,Current Resource,2.320000000
8,,0,Current Resource,2.320000000
6,/prefix/seq=69,16,Data Processing,2.330815977
6,0.333603,16,Computation time,2.330815977
7,/prefix/seq=58,16,Data Correction,2.339864031
6,,16,Current Resource,2.340000000
7,,16,Current Resource,2.340000000
8,,0,Current Resource,2.340000000
6,,16,Current Resource,2.360000000
7,,16,Current Resource,2.360000000
8,,0,Current Resource,2.360000000
6,/prefix/seq=70,15,Data Processing,2.364149310
6,0.375103,15,Computation time,2.364149310
6,/prefix/seq=60,16,Data Correction,2.364432438
6,,16,Current Resource,2.380000000
7,,16,Current Resource,2.380000000
8,,0,Current Resource,2.380000000
6,/prefix/seq=71,15,Data Processing,2.397482643
6,0.375427,15,Computation time,2.397482643
6,,15,Current Resource,2.400000000
7,,16,Current Resource,2.400000000
8,,0,Current Resource,2.400000000
6,,15,Current Resource,2.420000000
7,,16,Current Resource,2.420000000
8,,0,Current Resource,2.420000000
7,/prefix/seq=72,15,Data Processing,2.430815976
7,0.375519,15,Computation time,2.430815976
7,/prefix/seq=62,16,Data Correction,2.431299489
6,/prefix/seq=61,16,Data Correction,2.439278819
6,,16,Current Resource,2.440000000
7,,16,Current Resource,2.440000000
8,,0,Current Resource,2.440000000
6,,16,Current Resource,2.460000000
7,,16,Current Resource,2.460000000
8,,0,Current Resource,2.460000000
7,/prefix/seq=73,15,Data Processing,2.464149309
7,0.375326,15,Computation time,2.464149309
8,/prefix/seq=13,0,Expired,2.464149329
8,/prefix/seq=43,1,Data Correction,2.464386087
6,,16,Current Resource,2.480000000
7,,15,Current Resource,2.480000000
8,,1,Current Resource,2.480000000
8,/prefix/seq=74,0,Data Processing,2.497482642
8,1.000445,0,Computation time,2.497482642
6,,16,Current Resource,2.500000000
7,,15,Current Resource,2.500000000
8,,0,Current Resource,2.500000000
7,/prefix/seq=63,16,Data Correction,2.506570841
6,,16,Current Resource,2.520000000
7,,16,Current Resource,2.520000000
8,,0,Current Resource,2.520000000
6,/prefix/seq=75,15,Data Processing,2.530815975
6,0.375655,15,Computation time,2.530815975
6,,15,Current Resource,2.540000000
7,,16,Current Resource,2.540000000
8,,0,Current Resource,2.540000000
6,,15,Current Resource,2.560000000
7,,16,Current Resource,2.560000000
8,,0,Current Resource,2.560000000
8,/prefix/seq=76,0,OVERLOADED,2.564149308
6,/prefix/seq=65,16,Data Correction,2.573328152
6,,16,Current Resource,2.580000000
7,,16,Current Resource,2.580000000
8,,0,Current Resource,2.580000000
7,/prefix/seq=77,15,Data Processing,2.597482641
7,0.375613,15,Computation time,2.597482641
8,/prefix/seq=17,0,Expired,2.597482661
6,,16,Current Resource,2.600000000
7,,15,Current Resource,2.600000000
8,,0,Current Resource,2.600000000
7,/prefix/seq=66,16,Data Correction,2.606636161
6,,16,Current Resource,2.620000000
7,,16,Current Resource,2.620000000
8,,0,Current Resource,2.620000000
8,/prefix/seq=78,0,OVERLOADED,2.630815974
7,/prefix/seq=67,17,Data Correction,2.639841398
6,,16,Current Resource,2.640000000
7,,17,Current Resource,2.640000000
8,,0,Current Resource,2.640000000
6,,16,Current Resource,2.660000000
7,,17,Current Resource,2.660000000
8,,0,Current Resource,2.660000000
6,/prefix/seq=79,15,Data Processing,2.664149307
6,0.375162,15,Computation time,2.664149307
6,/prefix/seq=69,16,Data Correction,2.664418683
6,,16,Current Resource,2.680000000
7,,17,Current Resource,2.680000000
8,,0,Current Resource,2.680000000
7,/prefix/seq=80,16,Data Processing,2.697482640
7,0.333651,16,Computation time,2.697482640
6,,16,Current Resource,2.700000000
7,,16,Current Resource,2.700000000
8,,0,Current Resource,2.700000000
6,,16,Current Resource,2.720000000
7,,16,Current Resource,2.720000000
8,,0,Current Resource,2.720000000
6,/prefix/seq=81,15,Data Processing,2.730815973
6,0.375368,15,Computation time,2.730815973
6,/prefix/seq=70,16,Data Correction,2.739252006
6,,16,Current Resource,2.740000000
7,,16,Current Resource,2.740000000
8,,0,Current Resource,2.740000000
6,,16,Current Resource,2.760000000
7,,16,Current Resource,2.760000000
8,,0,Current Resource,2.760000000
7,/prefix/seq=82,15,Data Processing,2.764149306
7,0.375706,15,Computation time,2.764149306
6,/prefix/seq=71,17,Data Correction,2.772909354
6,,17,Current Resource,2.780000000
7,,15,Current Resource,2.780000000
8,,0,Current Resource,2.780000000
6,/prefix/seq=83,16,Data Processing,2.797482639
6,0.333689,16,Computation time,2.797482639
6,,16,Current Resource,2.800000000
7,,15,Current Resource,2.800000000
8,,0,Current Resource,2.800000000
7,/prefix/seq=72,16,Data Correction,2.806334583
6,,16,Current Resource,2.820000000
7,,16,Current Resource,2.820000000
8,,0,Current Resource,2.820000000
6,/prefix/seq=84,15,Data Processing,2.830815972
6,0.375831,15,Computation time,2.830815972
8,/prefix/seq=54,1,Data Correction,2.831192404
7,/prefix/seq=73,17,Data Correction,2.839475802
6,,15,Current Resource,2.840000000
7,,17,Current Resource,2.840000000
8,,1,Current Resource,2.840000000
6,,15,Current Resource,2.860000000
7,,17,Current Resource,2.860000000
8,,1,Current Resource,2.860000000
7,/prefix/seq=85,16,Data Processing,2.864149305
7,0.334109,16,Computation time,2.864149305
6,,15,Current Resource,2.880000000
7,,16,Current Resource,2.880000000
8,,1,Current Resource,2.880000000
7,/prefix/seq=86,15,Data Processing,2.897482638
7,0.375253,15,Computation time,2.897482638
6,,15,Current Resource,2.900000000
7,,15,Current Resource,2.900000000
8,,1,Current Resource,2.900000000
6,/prefix/seq=75,16,Data Correction,2.906471350
6,,16,Current Resource,2.920000000
7,,15,Current Resource,2.920000000
8,,1,Current Resource,2.920000000
8,/prefix/seq=87,0,Data Processing,2.930815971
8,1.000307,0,Computation time,2.930815971
6,,16,Current Resource,2.940000000
7,,15,Current Resource,2.940000000
8,,0,Current Resource,2.940000000
6,,16,Current Resource,2.960000000
7,,15,Current Resource,2.960000000
8,,0,Current Resource,2.960000000
6,/prefix/seq=88,15,Data Processing,2.964149304
6,0.375484,15,Computation time,2.964149304
8,/prefix/seq=28,0,Expired,2.964149324
7,/prefix/seq=77,16,Data Correction,2.973095529
6,,15,Current Resource,2.980000000
7,,16,Current Resource,2.980000000
8,,0,Current Resource,2.980000000
8,/prefix/seq=89,0,OVERLOADED,2.997482637
8,/prefix/seq=59,1,Data Correction,2.997721317
6,,15,Current Resource,3.000000000
7,,16,Current Resource,3.000000000
8,,1,Current Resource,3.000000000
6,,15,Current Resource,3.020000000
7,,16,Current Resource,3.020000000
8,,1,Current Resource,3.020000000
7,/prefix/seq=90,15,Data Processing,3.030815970
7,0.375464,15,Computation time,3.030815970
7,/prefix/seq=80,16,Data Correction,3.031134057
6,/prefix/seq=79,16,Data Correction,3.039310973
6,,16,Current Resource,3.040000000
7,,16,Current Resource,3.040000000
8,,1,Current Resource,3.040000000
6,,16,Current Resource,3.060000000
7,,16,Current Resource,3.060000000
8,,1,Current Resource,3.060000000
8,/prefix/seq=91,0,Data Processing,3.064149303
8,1.000887,0,Computation time,3.064149303
6,,16,Current Resource,3.080000000
7,,16,Current Resource,3.080000000
8,,0,Current Resource,3.080000000
6,/prefix/seq=92,15,Data Processing,3.097482636
6,0.375299,15,Computation time,3.097482636
6,,15,Current Resource,3.100000000
7,,16,Current Resource,3.100000000
8,,0,Current Resource,3.100000000
