nodeid,service,serviceCount,status,time
8,,1,Current Resource,0.460000000
6,/prefix/seq=13,16,Data Processing,0.464149329
6,0.333461,16,Computation time,0.464149329
6,,16,Current Resource,0.480000000
7,,17,Current Resource,0.480000000
8,,1,Current Resource,0.480000000
7,/prefix/seq=6,18,Data Correction,0.480929185
7,/prefix/seq=14,17,Data Processing,0.497482662
7,0.292142,17,Computation time,0.497482662
6,,16,Current Resource,0.500000000
7,,17,Current Resource,0.500000000
8,,1,Current Resource,0.500000000
6,,16,Current Resource,0.520000000
7,,17,Current Resource,0.520000000
8,,1,Current Resource,0.520000000
7,/prefix/seq=15,16,Data Processing,0.530815995
7,0.334141,16,Computation time,0.530815995
6,,16,Current Resource,0.540000000
7,,16,Current Resource,0.540000000
8,,1,Current Resource,0.540000000
6,/prefix/seq=8,17,Data Correction,0.548270198
6,,17,Current Resource,0.560000000
7,,16,Current Resource,0.560000000
8,,1,Current Resource,0.560000000
6,/prefix/seq=16,16,Data Processing,0.564149328
6,0.333760,16,Computation time,0.564149328
6,,16,Current Resource,0.580000000
7,,16,Current Resource,0.580000000
8,,1,Current Resource,0.580000000
7,/prefix/seq=17,15,Data Processing,0.597482661
7,0.375760,15,Computation time,0.597482661
6,,16,Current Resource,0.600000000
7,,15,Current Resource,0.600000000
8,,1,Current Resource,0.600000000
7,/prefix/seq=10,16,Data Correction,0.614747447
6,,16,Current Resource,0.620000000
7,,16,Current Resource,0.620000000
8,,1,Current Resource,0.620000000
8,/prefix/seq=1,2,Data Correction,0.620072952
6,/prefix/seq=9,17,Data Correction,0.622645262
6,/prefix/seq=18,16,Data Processing,0.630815994
6,0.334047,16,Computation time,0.630815994
6,,16,Current Resource,0.640000000
7,,16,Current Resource,0.640000000
8,,2,Current Resource,0.640000000
6,,16,Current Resource,0.660000000
7,,16,Current Resource,0.660000000
8,,2,Current Resource,0.660000000
6,/prefix/seq=19,15,Data Processing,0.664149327
6,0.375538,15,Computation time,0.664149327
6,,15,Current Resource,0.680000000
7,,16,Current Resource,0.680000000
8,,2,Current Resource,0.680000000
7,/prefix/seq=11,17,Data Correction,0.689575269
7,/prefix/seq=20,16,Data Processing,0.697482660
7,0.333746,16,Computation time,0.697482660
6,,15,Current Resource,0.700000000
7,,16,Current Resource,0.700000000
8,,2,Current Resource,0.700000000
6,,15,Current Resource,0.720000000
7,,16,Current Resource,0.720000000
8,,2,Current Resource,0.720000000
6,/prefix/seq=12,16,Data Correction,0.722851169
7,/prefix/seq=21,15,Data Processing,0.730815993
7,0.375403,15,Computation time,0.730815993
6,,16,Current Resource,0.740000000
7,,15,Current Resource,0.740000000
8,,2,Current Resource,0.740000000
6,,16,Current Resource,0.760000000
7,,15,Current Resource,0.760000000
8,,2,Current Resource,0.760000000
6,/prefix/seq=22,15,Data Processing,0.764149326
6,0.375207,15,Computation time,0.764149326
6,,15,Current Resource,0.780000000
7,,15,Current Resource,0.780000000
8,,2,Current Resource,0.780000000
7,/prefix/seq=14,16,Data Correction,0.789624505
7,/prefix/seq=23,15,Data Processing,0.797482659
7,0.375828,15,Computation time,0.797482659
6,/prefix/seq=13,16,Data Correction,0.797610142
8,/prefix/seq=3,3,Data Correction,0.797743402
6,,16,Current Resource,0.800000000
7,,15,Current Resource,0.800000000
8,,3,Current Resource,0.800000000
6,,16,Current Resource,0.820000000
7,,15,Current Resource,0.820000000
8,,3,Current Resource,0.820000000
6,/prefix/seq=24,15,Data Processing,0.830815992
6,0.375503,15,Computation time,0.830815992
6,,15,Current Resource,0.840000000
7,,15,Current Resource,0.840000000
8,,3,Current Resource,0.840000000
6,,15,Current Resource,0.860000000
7,,15,Current Resource,0.860000000
8,,3,Current Resource,0.860000000
7,/prefix/seq=25,14,Data Processing,0.864149325
7,0.416981,14,Computation time,0.864149325
7,/prefix/seq=15,15,Data Correction,0.864957329
6,,15,Current Resource,0.880000000
7,,15,Current Resource,0.880000000
8,,3,Current Resource,0.880000000
6,/prefix/seq=26,14,Data Processing,0.897482658
6,0.417012,14,Computation time,0.897482658
6,/prefix/seq=16,15,Data Correction,0.897908904
6,,15,Current Resource,0.900000000
7,,15,Current Resource,0.900000000
8,,3,Current Resource,0.900000000
6,,15,Current Resource,0.920000000
7,,15,Current Resource,0.920000000
8,,3,Current Resource,0.920000000
7,/prefix/seq=27,14,Data Processing,0.930815991
7,0.417238,14,Computation time,0.930815991
6,,15,Current Resource,0.940000000
7,,14,Current Resource,0.940000000
8,,3,Current Resource,0.940000000
6,,15,Current Resource,0.960000000
7,,14,Current Resource,0.960000000
8,,3,Current Resource,0.960000000
6,/prefix/seq=28,14,Data Processing,0.964149324
6,0.417279,14,Computation time,0.964149324
6,/prefix/seq=18,15,Data Correction,0.964862847
7,/prefix/seq=17,15,Data Correction,0.973242182
8,/prefix/seq=5,4,Data Correction,0.975360487
6,,15,Current Resource,0.980000000
7,,15,Current Resource,0.980000000
8,,4,Current Resource,0.980000000
6,/prefix/seq=29,14,Data Processing,0.997482657
6,0.417129,14,Computation time,0.997482657
6,,14,Current Resource,1.000000000
7,,15,Current Resource,1.000000000
8,,4,Current Resource,1.000000000
6,,14,Current Resource,1.020000000
7,,15,Current Resource,1.020000000
8,,4,Current Resource,1.020000000
7,/prefix/seq=30,14,Data Processing,1.030815990
7,0.416832,14,Computation time,1.030815990
7,/prefix/seq=20,15,Data Correction,1.031228878
6,/prefix/seq=19,15,Data Correction,1.039687257
6,,15,Current Resource,1.040000000
7,,15,Current Resource,1.040000000
8,,4,Current Resource,1.040000000
6,,15,Current Resource,1.060000000
7,,15,Current Resource,1.060000000
8,,4,Current Resource,1.060000000
7,/prefix/seq=31,14,Data Processing,1.064149323
7,0.416817,14,Computation time,1.064149323
6,,15,Current Resource,1.080000000
7,,14,Current Resource,1.080000000
8,,4,Current Resource,1.080000000
6,/prefix/seq=32,14,Data Processing,1.097482656
6,0.417397,14,Computation time,1.097482656
6,,14,Current Resource,1.100000000
7,,14,Current Resource,1.100000000
8,,4,Current Resource,1.100000000
7,/prefix/seq=21,15,Data Correction,1.106219437
6,,14,Current Resource,1.120000000
7,,15,Current Resource,1.120000000
8,,4,Current Resource,1.120000000
7,/prefix/seq=33,14,Data Processing,1.130815989
7,0.417016,14,Computation time,1.130815989
6,/prefix/seq=22,15,Data Correction,1.139355855
6,,15,Current Resource,1.140000000
7,,14,Current Resource,1.140000000
8,,4,Current Resource,1.140000000
8,/prefix/seq=7,5,Data Correction,1.153405497
6,,15,Current Resource,1.160000000
7,,14,Current Resource,1.160000000
8,,5,Current Resource,1.160000000
7,/prefix/seq=34,13,Data Processing,1.164149322
7,0.458644,13,Computation time,1.164149322
7,/prefix/seq=23,14,Data Correction,1.173311040
6,,15,Current Resource,1.180000000
7,,14,Current Resource,1.180000000
8,,5,Current Resource,1.180000000
6,/prefix/seq=35,14,Data Processing,1.197482655
6,0.417318,14,Computation time,1.197482655
6,,14,Current Resource,1.200000000
7,,14,Current Resource,1.200000000
8,,5,Current Resource,1.200000000
6,/prefix/seq=24,15,Data Correction,1.206319251
6,,15,Current Resource,1.220000000
7,,14,Current Resource,1.220000000
8,,5,Current Resource,1.220000000
7,/prefix/seq=36,13,Data Processing,1.230815988
7,0.458683,13,Computation time,1.230815988
6,,15,Current Resource,1.240000000
7,,13,Current Resource,1.240000000
8,,5,Current Resource,1.240000000
6,,15,Current Resource,1.260000000
7,,13,Current Resource,1.260000000
8,,5,Current Resource,1.260000000
6,/prefix/seq=37,14,Data Processing,1.264149321
6,0.416990,14,Computation time,1.264149321
6,,14,Current Resource,1.280000000
7,,13,Current Resource,1.280000000
8,,5,Current Resource,1.280000000
7,/prefix/seq=25,14,Data Correction,1.281130780
6,/prefix/seq=38,13,Data Processing,1.297482654
6,0.458452,13,Computation time,1.297482654
6,,13,Current Resource,1.300000000
7,,14,Current Resource,1.300000000
8,,5,Current Resource,1.300000000
6,/prefix/seq=26,14,Data Correction,1.314494164
6,,14,Current Resource,1.320000000
7,,14,Current Resource,1.320000000
8,,5,Current Resource,1.320000000
7,/prefix/seq=39,13,Data Processing,1.330815987
7,0.458570,13,Computation time,1.330815987
6,,14,Current Resource,1.340000000
7,,13,Current Resource,1.340000000
8,,5,Current Resource,1.340000000
7,/prefix/seq=27,14,Data Correction,1.348054395
6,,14,Current Resource,1.360000000
7,,14,Current Resource,1.360000000
8,,5,Current Resource,1.360000000
6,/prefix/seq=40,13,Data Processing,1.364149320
6,0.458720,13,Computation time,1.364149320
6,,13,Current Resource,1.380000000
7,,14,Current Resource,1.380000000
8,,5,Current Resource,1.380000000
6,/prefix/seq=28,14,Data Correction,1.381428699
7,/prefix/seq=41,13,Data Processing,1.397482653
7,0.458950,13,Computation time,1.397482653
6,,14,Current Resource,1.400000000
7,,13,Current Resource,1.400000000
8,,5,Current Resource,1.400000000
6,/prefix/seq=29,15,Data Correction,1.414611322
6,,15,Current Resource,1.420000000
7,,13,Current Resource,1.420000000
8,,5,Current Resource,1.420000000
6,/prefix/seq=42,14,Data Processing,1.430815986
6,0.417229,14,Computation time,1.430815986
6,,14,Current Resource,1.440000000
7,,13,Current Resource,1.440000000
8,,5,Current Resource,1.440000000
7,/prefix/seq=30,14,Data Correction,1.447647978
6,,14,Current Resource,1.460000000
7,,14,Current Resource,1.460000000
8,,5,Current Resource,1.460000000
6,/prefix/seq=43,13,Data Processing,1.464149319
6,0.458988,13,Computation time,1.464149319
6,,13,Current Resource,1.480000000
7,,14,Current Resource,1.480000000
8,,5,Current Resource,1.480000000
7,/prefix/seq=31,15,Data Correction,1.480965863
7,/prefix/seq=44,14,Data Processing,1.497482652
7,0.417311,14,Computation time,1.497482652
6,,13,Current Resource,1.500000000
7,,14,Current Resource,1.500000000
8,,5,Current Resource,1.500000000
6,/prefix/seq=32,14,Data Correction,1.514879384
6,,14,Current Resource,1.520000000
7,,14,Current Resource,1.520000000
8,,5,Current Resource,1.520000000
7,/prefix/seq=45,13,Data Processing,1.530815985
7,0.458471,13,Computation time,1.530815985
6,,14,Current Resource,1.540000000
7,,13,Current Resource,1.540000000
8,,5,Current Resource,1.540000000
7,/prefix/seq=33,14,Data Correction,1.547831846
6,,14,Current Resource,1.560000000
7,,14,Current Resource,1.560000000
8,,5,Current Resource,1.560000000
6,/prefix/seq=46,13,Data Processing,1.564149318
6,0.458896,13,Computation time,1.564149318
6,,13,Current Resource,1.580000000
7,,14,Current Resource,1.580000000
8,,5,Current Resource,1.580000000
7,/prefix/seq=47,13,Data Processing,1.597482651
7,0.458504,13,Computation time,1.597482651
6,,13,Current Resource,1.600000000
7,,13,Current Resource,1.600000000
8,,5,Current Resource,1.600000000
6,/prefix/seq=35,14,Data Correction,1.614800463
6,,14,Current Resource,1.620000000
7,,13,Current Resource,1.620000000
8,,5,Current Resource,1.620000000
7,/prefix/seq=34,14,Data Correction,1.622793264
6,/prefix/seq=48,13,Data Processing,1.630815984
6,0.459131,13,Computation time,1.630815984
6,,13,Current Resource,1.640000000
7,,14,Current Resource,1.640000000
8,,5,Current Resource,1.640000000
6,,13,Current Resource,1.660000000
7,,14,Current Resource,1.660000000
8,,5,Current Resource,1.660000000
7,/prefix/seq=49,13,Data Processing,1.664149317
7,0.458710,13,Computation time,1.664149317
6,,13,Current Resource,1.680000000
7,,13,Current Resource,1.680000000
8,,5,Current Resource,1.680000000
6,/prefix/seq=37,14,Data Correction,1.681139784
7,/prefix/seq=36,14,Data Correction,1.689498556
6,/prefix/seq=50,13,Data Processing,1.697482650
6,0.458942,13,Computation time,1.697482650
6,,13,Current Resource,1.700000000
7,,14,Current Resource,1.700000000
8,,5,Current Resource,1.700000000
6,,13,Current Resource,1.720000000
7,,14,Current Resource,1.720000000
8,,5,Current Resource,1.720000000
7,/prefix/seq=51,13,Data Processing,1.730815983
7,0.458644,13,Computation time,1.730815983
6,,13,Current Resource,1.740000000
7,,13,Current Resource,1.740000000
8,,5,Current Resource,1.740000000
6,/prefix/seq=38,14,Data Correction,1.755934406
6,,14,Current Resource,1.760000000
7,,13,Current Resource,1.760000000
8,,5,Current Resource,1.760000000
6,/prefix/seq=52,13,Data Processing,1.764149316
6,0.459013,13,Computation time,1.764149316
6,,13,Current Resource,1.780000000
7,,13,Current Resource,1.780000000
8,,5,Current Resource,1.780000000
7,/prefix/seq=39,14,Data Correction,1.789386088
6,/prefix/seq=53,12,Data Processing,1.797482649
6,0.500715,12,Computation time,1.797482649
6,,12,Current Resource,1.800000000
7,,14,Current Resource,1.800000000
8,,5,Current Resource,1.800000000
6,,12,Current Resource,1.820000000
7,,14,Current Resource,1.820000000
8,,5,Current Resource,1.820000000
6,/prefix/seq=40,13,Data Correction,1.822869049
7,/prefix/seq=54,13,Data Processing,1.830815982
7,0.458572,13,Computation time,1.830815982
6,,13,Current Resource,1.840000000
7,,13,Current Resource,1.840000000
8,,5,Current Resource,1.840000000
6,/prefix/seq=42,14,Data Correction,1.848045360
7,/prefix/seq=41,14,Data Correction,1.856432522
6,,14,Current Resource,1.860000000
7,,14,Current Resource,1.860000000
8,,5,Current Resource,1.860000000
6,/prefix/seq=55,13,Data Processing,1.864149315
6,0.458616,13,Computation time,1.864149315
6,,13,Current Resource,1.880000000
7,,14,Current Resource,1.880000000
8,,5,Current Resource,1.880000000
7,/prefix/seq=56,13,Data Processing,1.897482648
7,0.458463,13,Computation time,1.897482648
6,,13,Current Resource,1.900000000
7,,13,Current Resource,1.900000000
8,,5,Current Resource,1.900000000
7,/prefix/seq=44,14,Data Correction,1.914793334
6,,13,Current Resource,1.920000000
7,,14,Current Resource,1.920000000
8,,5,Current Resource,1.920000000
6,/prefix/seq=43,14,Data Correction,1.923137554
6,/prefix/seq=57,13,Data Processing,1.930815981
6,0.458817,13,Computation time,1.930815981
6,,13,Current Resource,1.940000000
7,,14,Current Resource,1.940000000
8,,5,Current Resource,1.940000000
6,,13,Current Resource,1.960000000
7,,14,Current Resource,1.960000000
8,,5,Current Resource,1.960000000
7,/prefix/seq=58,13,Data Processing,1.964149314
7,0.459088,13,Computation time,1.964149314
6,,13,Current Resource,1.980000000
7,,13,Current Resource,1.980000000
8,,5,Current Resource,1.980000000
7,/prefix/seq=45,14,Data Correction,1.989287202
6,/prefix/seq=59,12,Data Processing,1.997482647
6,0.500642,12,Computation time,1.997482647
6,,12,Current Resource,2.000000000
7,,14,Current Resource,2.000000000
8,,5,Current Resource,2.000000000
6,,12,Current Resource,2.020000000
7,,14,Current Resource,2.020000000
8,,5,Current Resource,2.020000000
6,/prefix/seq=46,13,Data Correction,2.023045553
7,/prefix/seq=60,13,Data Processing,2.030815980
7,0.459179,13,Computation time,2.030815980
6,,13,Current Resource,2.040000000
7,,13,Current Resource,2.040000000
8,,5,Current Resource,2.040000000
7,/prefix/seq=47,14,Data Correction,2.055986242
6,,13,Current Resource,2.060000000
7,,14,Current Resource,2.060000000
8,,5,Current Resource,2.060000000
6,/prefix/seq=61,12,Data Processing,2.064149313
6,0.500820,12,Computation time,2.064149313
6,,12,Current Resource,2.080000000
7,,14,Current Resource,2.080000000
8,,5,Current Resource,2.080000000
6,/prefix/seq=48,13,Data Correction,2.089946722
7,/prefix/seq=62,13,Data Processing,2.097482646
7,0.459025,13,Computation time,2.097482646
6,,13,Current Resource,2.100000000
7,,13,Current Resource,2.100000000
8,,5,Current Resource,2.100000000
6,,13,Current Resource,2.120000000
7,,13,Current Resource,2.120000000
8,,5,Current Resource,2.120000000
7,/prefix/seq=49,14,Data Correction,2.122859072
6,/prefix/seq=63,12,Data Processing,2.130815979
6,0.500676,12,Computation time,2.130815979
6,,12,Current Resource,2.140000000
7,,14,Current Resource,2.140000000
8,,5,Current Resource,2.140000000
6,/prefix/seq=50,13,Data Correction,2.156424172
6,,13,Current Resource,2.160000000
7,,14,Current Resource,2.160000000
8,,5,Current Resource,2.160000000
7,/prefix/seq=64,13,Data Processing,2.164149312
7,0.458603,13,Computation time,2.164149312
6,,13,Current Resource,2.180000000
7,,13,Current Resource,2.180000000
8,,5,Current Resource,2.180000000
7,/prefix/seq=51,14,Data Correction,2.189459606
6,/prefix/seq=65,12,Data Processing,2.197482645
6,0.500103,12,Computation time,2.197482645
6,,12,Current Resource,2.200000000
7,,14,Current Resource,2.200000000
8,,5,Current Resource,2.200000000
6,,12,Current Resource,2.220000000
7,,14,Current Resource,2.220000000
8,,5,Current Resource,2.220000000
6,/prefix/seq=52,13,Data Correction,2.223162516
7,/prefix/seq=66,13,Data Processing,2.230815978
7,0.458760,13,Computation time,2.230815978
6,,13,Current Resource,2.240000000
7,,13,Current Resource,2.240000000
8,,5,Current Resource,2.240000000
6,,13,Current Resource,2.260000000
7,,13,Current Resource,2.260000000
8,,5,Current Resource,2.260000000
6,/prefix/seq=67,12,Data Processing,2.264149311
6,0.500519,12,Computation time,2.264149311
6,,12,Current Resource,2.280000000
7,,13,Current Resource,2.280000000
8,,5,Current Resource,2.280000000
7,/prefix/seq=54,14,Data Correction,2.289387986
7,/prefix/seq=68,13,Data Processing,2.297482644
7,0.458660,13,Computation time,2.297482644
6,/prefix/seq=53,13,Data Correction,2.298197366
6,,13,Current Resource,2.300000000
7,,13,Current Resource,2.300000000
8,,5,Current Resource,2.300000000
6,,13,Current Resource,2.320000000
7,,13,Current Resource,2.320000000
8,,5,Current Resource,2.320000000
6,/prefix/seq=55,14,Data Correction,2.322765773
7,/prefix/seq=69,12,Data Processing,2.330815977
7,0.500445,12,Computation time,2.330815977
6,,14,Current Resource,2.340000000
7,,12,Current Resource,2.340000000
8,,5,Current Resource,2.340000000
7,/prefix/seq=56,13,Data Correction,2.355945487
6,,14,Current Resource,2.360000000
7,,13,Current Resource,2.360000000
8,,5,Current Resource,2.360000000
6,/prefix/seq=70,13,Data Processing,2.364149310
6,0.458989,13,Computation time,2.364149310
6,,13,Current Resource,2.380000000
7,,13,Current Resource,2.380000000
8,,5,Current Resource,2.380000000
6,/prefix/seq=57,14,Data Correction,2.389632824
7,/prefix/seq=71,12,Data Processing,2.397482643
7,0.500613,12,Computation time,2.397482643
6,,14,Current Resource,2.400000000
7,,12,Current Resource,2.400000000
8,,5,Current Resource,2.400000000
6,,14,Current Resource,2.420000000
7,,12,Current Resource,2.420000000
8,,5,Current Resource,2.420000000
7,/prefix/seq=58,13,Data Correction,2.423237509
6,/prefix/seq=72,13,Data Processing,2.430815976
6,0.458495,13,Computation time,2.430815976
6,,13,Current Resource,2.440000000
7,,13,Current Resource,2.440000000
8,,5,Current Resource,2.440000000
6,,13,Current Resource,2.460000000
7,,13,Current Resource,2.460000000
8,,5,Current Resource,2.460000000
7,/prefix/seq=73,12,Data Processing,2.464149309
7,0.500318,12,Computation time,2.464149309
6,,13,Current Resource,2.480000000
7,,12,Current Resource,2.480000000
8,,5,Current Resource,2.480000000
7,/prefix/seq=60,13,Data Correction,2.489994821
6,/prefix/seq=74,12,Data Processing,2.497482642
6,0.500368,12,Computation time,2.497482642
6,/prefix/seq=59,13,Data Correction,2.498124861
6,,13,Current Resource,2.500000000
7,,13,Current Resource,2.500000000
8,,5,Current Resource,2.500000000
6,,13,Current Resource,2.520000000
7,,13,Current Resource,2.520000000
8,,5,Current Resource,2.520000000
7,/prefix/seq=75,12,Data Processing,2.530815975
7,0.500706,12,Computation time,2.530815975
6,,13,Current Resource,2.540000000
7,,12,Current Resource,2.540000000
8,,5,Current Resource,2.540000000
7,/prefix/seq=62,13,Data Correction,2.556508067
6,,13,Current Resource,2.560000000
7,,13,Current Resource,2.560000000
8,,5,Current Resource,2.560000000
6,/prefix/seq=76,12,Data Processing,2.564149308
6,0.500356,12,Computation time,2.564149308
6,/prefix/seq=61,13,Data Correction,2.564969496
6,,13,Current Resource,2.580000000
7,,13,Current Resource,2.580000000
8,,5,Current Resource,2.580000000
7,/prefix/seq=77,12,Data Processing,2.597482641
7,0.500831,12,Computation time,2.597482641
6,,13,Current Resource,2.600000000
7,,12,Current Resource,2.600000000
8,,5,Current Resource,2.600000000
6,,13,Current Resource,2.620000000
7,,12,Current Resource,2.620000000
8,,5,Current Resource,2.620000000
7,/prefix/seq=64,13,Data Correction,2.622752018
6,/prefix/seq=78,12,Data Processing,2.630815974
6,0.500776,12,Computation time,2.630815974
6,/prefix/seq=63,13,Data Correction,2.631491548
6,,13,Current Resource,2.640000000
7,,13,Current Resource,2.640000000
8,,5,Current Resource,2.640000000
6,,13,Current Resource,2.660000000
7,,13,Current Resource,2.660000000
8,,5,Current Resource,2.660000000
7,/prefix/seq=79,12,Data Processing,2.664149307
7,0.500253,12,Computation time,2.664149307
6,,13,Current Resource,2.680000000
7,,12,Current Resource,2.680000000
8,,5,Current Resource,2.680000000
7,/prefix/seq=66,13,Data Correction,2.689576022
6,/prefix/seq=80,12,Data Processing,2.697482640
6,0.500307,12,Computation time,2.697482640
6,/prefix/seq=65,13,Data Correction,2.697585341
6,,13,Current Resource,2.700000000
7,,13,Current Resource,2.700000000
8,,5,Current Resource,2.700000000
6,,13,Current Resource,2.720000000
7,,13,Current Resource,2.720000000
8,,5,Current Resource,2.720000000
7,/prefix/seq=81,12,Data Processing,2.730815973
7,0.500484,12,Computation time,2.730815973
6,,13,Current Resource,2.740000000
7,,12,Current Resource,2.740000000
8,,5,Current Resource,2.740000000
7,/prefix/seq=68,13,Data Correction,2.756142470
6,,13,Current Resource,2.760000000
7,,13,Current Resource,2.760000000
8,,5,Current Resource,2.760000000
6,/prefix/seq=82,12,Data Processing,2.764149306
6,0.500464,12,Computation time,2.764149306
6,/prefix/seq=67,13,Data Correction,2.764667918
6,,13,Current Resource,2.780000000
7,,13,Current Resource,2.780000000
8,,5,Current Resource,2.780000000
7,/prefix/seq=83,12,Data Processing,2.797482639
7,0.500887,12,Computation time,2.797482639
6,,13,Current Resource,2.800000000
7,,12,Current Resource,2.800000000
8,,5,Current Resource,2.800000000
6,,13,Current Resource,2.820000000
7,,12,Current Resource,2.820000000
8,,5,Current Resource,2.820000000
6,/prefix/seq=70,14,Data Correction,2.823138019
6,/prefix/seq=84,13,Data Processing,2.830815972
6,0.458632,13,Computation time,2.830815972
7,/prefix/seq=69,13,Data Correction,2.831261107
6,,13,Current Resource,2.840000000
7,,13,Current Resource,2.840000000
8,,5,Current Resource,2.840000000
6,,13,Current Resource,2.860000000
7,,13,Current Resource,2.860000000
8,,5,Current Resource,2.860000000
6,/prefix/seq=85,12,Data Processing,2.864149305
6,0.500602,12,Computation time,2.864149305
6,,12,Current Resource,2.880000000
7,,13,Current Resource,2.880000000
8,,5,Current Resource,2.880000000
6,/prefix/seq=72,13,Data Correction,2.889310975
7,/prefix/seq=86,12,Data Processing,2.897482638
7,0.500270,12,Computation time,2.897482638
7,/prefix/seq=71,13,Data Correction,2.898095531
6,,13,Current Resource,2.900000000
7,,13,Current Resource,2.900000000
8,,5,Current Resource,2.900000000
6,,13,Current Resource,2.920000000
7,,13,Current Resource,2.920000000
8,,5,Current Resource,2.920000000
6,/prefix/seq=87,12,Data Processing,2.930815971
6,0.500328,12,Computation time,2.930815971
6,,12,Current Resource,2.940000000
7,,13,Current Resource,2.940000000
8,,5,Current Resource,2.940000000
6,,12,Current Resource,2.960000000
7,,13,Current Resource,2.960000000
8,,5,Current Resource,2.960000000
7,/prefix/seq=88,12,Data Processing,2.964149304
7,0.500186,12,Computation time,2.964149304
7,/prefix/seq=73,13,Data Correction,2.964467392
6,,12,Current Resource,2.980000000
7,,13,Current Resource,2.980000000
8,,5,Current Resource,2.980000000
7,/prefix/seq=89,12,Data Processing,2.997482637
7,0.500125,12,Computation time,2.997482637
6,/prefix/seq=74,13,Data Correction,2.997850432
6,,13,Current Resource,3.000000000
7,,12,Current Resource,3.000000000
8,,5,Current Resource,3.000000000
6,,13,Current Resource,3.020000000
7,,12,Current Resource,3.020000000
8,,5,Current Resource,3.020000000
6,/prefix/seq=90,12,Data Processing,3.030815970
6,0.500871,12,Computation time,3.030815970
7,/prefix/seq=75,13,Data Correction,3.031521656
6,,12,Current Resource,3.040000000
7,,13,Current Resource,3.040000000
8,,5,Current Resource,3.040000000
6,,12,Current Resource,3.060000000
7,,13,Current Resource,3.060000000
8,,5,Current Resource,3.060000000
