nodeid,event,service,time
0,received,/prefix/seq=47,2.111810242
0,sent,/prefix/seq=64,2.133333312
0,received,/prefix/seq=48,2.145770722
0,sent,/prefix/seq=65,2.166666645
0,received,/prefix/seq=49,2.178683072
0,sent,/prefix/seq=66,2.199999978
0,received,/prefix/seq=50,2.212248172
0,sent,/prefix/seq=67,2.233333311
0,received,/prefix/seq=51,2.245283606
0,sent,/prefix/seq=68,2.266666644
0,received,/prefix/seq=52,2.278986516
0,sent,/prefix/seq=69,2.299999977
0,sent,/prefix/seq=70,2.333333310
0,received,/prefix/seq=54,2.345211986
0,received,/prefix/seq=53,2.354021366
0,sent,/prefix/seq=71,2.366666643
0,received,/prefix/seq=55,2.378589773
0,sent,/prefix/seq=72,2.399999976
0,received,/prefix/seq=56,2.411769487
0,sent,/prefix/seq=73,2.433333309
0,received,/prefix/seq=57,2.445456824
0,sent,/prefix/seq=74,2.466666642
0,received,/prefix/seq=58,2.479061509
0,sent,/prefix/seq=75,2.499999975
0,sent,/prefix/seq=76,2.533333308
0,received,/prefix/seq=60,2.545818821
0,received,/prefix/seq=59,2.554426821
0,sent,/prefix/seq=77,2.566666641
0,sent,/prefix/seq=78,2.599999974
0,received,/prefix/seq=62,2.612332067
0,received,/prefix/seq=61,2.620940067
0,sent,/prefix/seq=79,2.633333307
0,sent,/prefix/seq=80,2.666666640
0,received,/prefix/seq=64,2.678576018
0,received,/prefix/seq=63,2.687315548
0,sent,/prefix/seq=81,2.699999973
0,sent,/prefix/seq=82,2.733333306
0,received,/prefix/seq=66,2.745400022
0,received,/prefix/seq=65,2.754008022
0,sent,/prefix/seq=83,2.766666639
0,sent,/prefix/seq=84,2.799999972
0,received,/prefix/seq=68,2.811966470
0,received,/prefix/seq=67,2.820574470
0,sent,/prefix/seq=85,2.833333305
0,sent,/prefix/seq=86,2.866666638
0,received,/prefix/seq=70,2.878962019
0,received,/prefix/seq=69,2.887570019
0,sent,/prefix/seq=87,2.899999971
0,sent,/prefix/seq=88,2.933333304
0,received,/prefix/seq=72,2.945134975
0,received,/prefix/seq=71,2.953919531
0,sent,/prefix/seq=89,2.966666637
0,sent,/prefix/seq=90,2.999999970
0,received,/prefix/seq=73,3.020291392
0,sent,/prefix/seq=91,3.033333303
0,received,/prefix/seq=74,3.053674432
0,sent,/prefix/seq=92,3.066666636
0,received,/prefix/seq=75,3.087345656
0,sent,/prefix/seq=93,3.099999969
0,received,/prefix/seq=76,3.120329275
0,sent,/prefix/seq=94,3.133333302
0,received,/prefix/seq=77,3.154137333
0,sent,/prefix/seq=95,3.166666635
0,received,/prefix/seq=78,3.187415913
0,sent,/prefix/seq=96,3.199999968
0,received,/prefix/seq=79,3.220226679
0,sent,/prefix/seq=97,3.233333301
0,received,/prefix/seq=80,3.253613754
0,sent,/prefix/seq=98,3.266666634
0,received,/prefix/seq=81,3.287124100
0,sent,/prefix/seq=99,3.299999967
0,received,/prefix/seq=82,3.320436968
0,sent,/prefix/seq=100,3.333333300
0,received,/prefix/seq=84,3.345272150
0,received,/prefix/seq=83,3.354193619
0,sent,/prefix/seq=101,3.366666633
0,sent,/prefix/seq=102,3.399999966
0,received,/prefix/seq=85,3.420575637
0,sent,/prefix/seq=103,3.433333299
0,received,/prefix/seq=86,3.453576743
0,sent,/prefix/seq=104,3.466666632
0,received,/prefix/seq=87,3.486968321
0,sent,/prefix/seq=105,3.499999965
0,received,/prefix/seq=88,3.520159145
0,sent,/prefix/seq=106,3.533333298
0,received,/prefix/seq=89,3.553431604
0,sent,/prefix/seq=107,3.566666631
0,received,/prefix/seq=90,3.587510535
0,sent,/prefix/seq=108,3.599999964
0,received,/prefix/seq=91,3.620104652
0,sent,/prefix/seq=109,3.633333297
0,received,/prefix/seq=92,3.654151786
0,sent,/prefix/seq=110,3.666666630
0,received,/prefix/seq=93,3.687302621
0,sent,/prefix/seq=111,3.699999963
0,received,/prefix/seq=94,3.720680220
0,sent,/prefix/seq=112,3.733333296
0,received,/prefix/seq=95,3.753521158
0,sent,/prefix/seq=113,3.766666629
0,received,/prefix/seq=96,3.787305316
0,sent,/prefix/seq=114,3.799999962
0,received,/prefix/seq=98,3.812273098
0,received,/prefix/seq=97,3.820881098
0,sent,/prefix/seq=115,3.833333295
0,sent,/prefix/seq=116,3.866666628
0,received,/prefix/seq=99,3.887531808
0,sent,/prefix/seq=117,3.899999961
0,received,/prefix/seq=100,3.920552058
0,sent,/prefix/seq=118,3.933333294
0,received,/prefix/seq=101,3.953695139
0,sent,/prefix/seq=119,3.966666627
0,received,/prefix/seq=102,3.987244696
0,sent,/prefix/seq=120,3.999999960
0,received,/prefix/seq=103,4.020613723
0,sent,/prefix/seq=121,4.033333293
0,received,/prefix/seq=104,4.053913221
0,sent,/prefix/seq=122,4.066666626
0,received,/prefix/seq=105,4.087512484
0,sent,/prefix/seq=123,4.099999959
0,received,/prefix/seq=106,4.120419403
0,sent,/prefix/seq=124,4.133333292
0,received,/prefix/seq=107,4.154169187
0,sent,/prefix/seq=125,4.166666625
0,received,/prefix/seq=108,4.187443175
0,sent,/prefix/seq=126,4.199999958
0,received,/prefix/seq=109,4.220295341
0,sent,/prefix/seq=127,4.233333291
0,received,/prefix/seq=110,4.253522559
0,sent,/prefix/seq=128,4.266666624
0,received,/prefix/seq=112,4.279012801
0,received,/prefix/seq=111,4.287620801
0,sent,/prefix/seq=129,4.299999957
0,sent,/prefix/seq=130,4.333333290
0,received,/prefix/seq=113,4.353886219
0,sent,/prefix/seq=131,4.366666623
0,received,/prefix/seq=114,4.386837266
0,sent,/prefix/seq=132,4.399999956
0,received,/prefix/seq=115,4.420078311
0,sent,/prefix/seq=133,4.433333289
0,received,/prefix/seq=116,4.453588550
0,sent,/prefix/seq=134,4.466666622
0,received,/prefix/seq=117,4.487007370
0,sent,/prefix/seq=135,4.499999955
0,received,/prefix/seq=118,4.520306660
0,sent,/prefix/seq=136,4.533333288
0,received,/prefix/seq=119,4.553674391
0,sent,/prefix/seq=137,4.566666621
0,received,/prefix/seq=120,4.587032336
0,sent,/prefix/seq=138,4.599999954
0,received,/prefix/seq=121,4.620277224
0,sent,/prefix/seq=139,4.633333287
0,received,/prefix/seq=122,4.653705739
0,sent,/prefix/seq=140,4.666666620
0,received,/prefix/seq=123,4.686977485
0,sent,/prefix/seq=141,4.699999953
0,received,/prefix/seq=124,4.720839875
0,sent,/prefix/seq=142,4.733333286
0,received,/prefix/seq=126,4.745425340
0,received,/prefix/seq=125,4.754033340
0,sent,/prefix/seq=143,4.766666619
0,sent,/prefix/seq=144,4.799999952
0,received,/prefix/seq=127,4.820605222
0,sent,/prefix/seq=145,4.833333285
0,received,/prefix/seq=128,4.853646283
0,sent,/prefix/seq=146,4.866666618
0,received,/prefix/seq=129,4.886825137
0,sent,/prefix/seq=147,4.899999951
0,received,/prefix/seq=130,4.920597063
0,sent,/prefix/seq=148,4.933333284
0,received,/prefix/seq=131,4.954125040
0,sent,/prefix/seq=149,4.966666617
0,received,/prefix/seq=132,4.987113641
0,sent,/prefix/seq=150,4.999999950
0,received,/prefix/seq=133,5.020301791
0,sent,/prefix/seq=151,5.033333283
0,received,/prefix/seq=134,5.053865463
0,sent,/prefix/seq=152,5.066666616
0,received,/prefix/seq=135,5.086820230
0,sent,/prefix/seq=153,5.099999949
0,received,/prefix/seq=136,5.120274309
0,sent,/prefix/seq=154,5.133333282
0,received,/prefix/seq=137,5.153411567
0,sent,/prefix/seq=155,5.166666615
0,received,/prefix/seq=138,5.186782785
0,sent,/prefix/seq=156,5.199999948
0,received,/prefix/seq=140,5.211966943
0,received,/prefix/seq=139,5.220574943
0,sent,/prefix/seq=157,5.233333281
0,sent,/prefix/seq=158,5.266666614
0,received,/prefix/seq=141,5.286898712
0,sent,/prefix/seq=159,5.299999947
0,received,/prefix/seq=142,5.320287843
0,sent,/prefix/seq=160,5.333333280
0,received,/prefix/seq=143,5.353439780
0,sent,/prefix/seq=161,5.366666613
0,received,/prefix/seq=144,5.387378302
0,sent,/prefix/seq=162,5.399999946
0,received,/prefix/seq=145,5.420385146
0,sent,/prefix/seq=163,5.433333279
0,received,/prefix/seq=146,5.453444795
0,sent,/prefix/seq=164,5.466666612
0,received,/prefix/seq=147,5.486760223
0,sent,/prefix/seq=165,5.499999945
0,received,/prefix/seq=148,5.520652554
0,sent,/prefix/seq=166,5.533333278
0,received,/prefix/seq=149,5.553678160
0,sent,/prefix/seq=167,5.566666611
0,received,/prefix/seq=150,5.587027986
0,sent,/prefix/seq=168,5.599999944
0,received,/prefix/seq=151,5.620144929
0,sent,/prefix/seq=169,5.633333277
0,received,/prefix/seq=152,5.653882090
0,sent,/prefix/seq=170,5.666666610
0,received,/prefix/seq=154,5.678715787
0,received,/prefix/seq=153,5.687327097
0,sent,/prefix/seq=171,5.699999943
0,sent,/prefix/seq=172,5.733333276
0,received,/prefix/seq=155,5.753848672
0,sent,/prefix/seq=173,5.766666609
0,received,/prefix/seq=156,5.787433127
0,sent,/prefix/seq=174,5.799999942
0,received,/prefix/seq=157,5.820734502
0,sent,/prefix/seq=175,5.833333275
0,received,/prefix/seq=158,5.853580602
0,sent,/prefix/seq=176,5.866666608
0,received,/prefix/seq=159,5.886872785
0,sent,/prefix/seq=177,5.899999941
0,received,/prefix/seq=160,5.920819681
0,sent,/prefix/seq=178,5.933333274
0,received,/prefix/seq=161,5.954104373
0,sent,/prefix/seq=179,5.966666607
0,received,/prefix/seq=162,5.986791201
0,sent,/prefix/seq=180,5.999999940
0,received,/prefix/seq=163,6.020393365
0,sent,/prefix/seq=181,6.033333273
0,received,/prefix/seq=164,6.053532875
0,sent,/prefix/seq=182,6.066666606
0,received,/prefix/seq=165,6.087250041
0,sent,/prefix/seq=183,6.099999939
0,received,/prefix/seq=166,6.120473639
0,sent,/prefix/seq=184,6.133333272
0,received,/prefix/seq=167,6.153733895
0,sent,/prefix/seq=185,6.166666605
0,received,/prefix/seq=168,6.187254986
0,sent,/prefix/seq=186,6.199999938
0,received,/prefix/seq=169,6.220516468
0,sent,/prefix/seq=187,6.233333271
0,received,/prefix/seq=170,6.253838127
0,sent,/prefix/seq=188,6.266666604
0,received,/prefix/seq=171,6.287481974
0,sent,/prefix/seq=189,6.299999937
0,received,/prefix/seq=172,6.320675227
0,sent,/prefix/seq=190,6.333333270
0,received,/prefix/seq=173,6.354052682
0,sent,/prefix/seq=191,6.366666603
0,received,/prefix/seq=174,6.387515135
0,sent,/prefix/seq=192,6.399999936
0,received,/prefix/seq=175,6.420513575
0,sent,/prefix/seq=193,6.433333269
0,received,/prefix/seq=176,6.453564542
0,sent,/prefix/seq=194,6.466666602
0,received,/prefix/seq=177,6.486753311
0,sent,/prefix/seq=195,6.499999935
0,received,/prefix/seq=178,6.520533846
0,sent,/prefix/seq=196,6.533333268
0,received,/prefix/seq=179,6.554143811
0,sent,/prefix/seq=197,6.566666601
0,received,/prefix/seq=180,6.587024853
0,sent,/prefix/seq=198,6.599999934
0,received,/prefix/seq=181,6.620821881
0,sent,/prefix/seq=199,6.633333267
0,received,/prefix/seq=182,6.653415456
0,sent,/prefix/seq=200,6.666666600
0,received,/prefix/seq=183,6.687500326
0,sent,/prefix/seq=201,6.699999933
0,received,/prefix/seq=184,6.720609029
0,sent,/prefix/seq=202,6.733333266
0,received,/prefix/seq=185,6.753724627
0,sent,/prefix/seq=203,6.766666599
0,received,/prefix/seq=186,6.787142381
0,sent,/prefix/seq=204,6.799999932
0,received,/prefix/seq=187,6.820502206
0,sent,/prefix/seq=205,6.833333265
0,received,/prefix/seq=188,6.853585847
0,sent,/prefix/seq=206,6.866666598
0,received,/prefix/seq=189,6.887316368
0,sent,/prefix/seq=207,6.899999931
0,received,/prefix/seq=190,6.920635043
0,sent,/prefix/seq=208,6.933333264
0,received,/prefix/seq=191,6.953532247
0,sent,/prefix/seq=209,6.966666597
0,received,/prefix/seq=192,6.987214128
0,sent,/prefix/seq=210,6.999999930
0,received,/prefix/seq=193,7.020686297
0,sent,/prefix/seq=211,7.033333263
0,received,/prefix/seq=194,7.053852332
0,sent,/prefix/seq=212,7.066666596
0,received,/prefix/seq=195,7.087340390
0,sent,/prefix/seq=213,7.099999929
0,received,/prefix/seq=196,7.120396392
0,sent,/prefix/seq=214,7.133333262
0,received,/prefix/seq=197,7.153452691
0,sent,/prefix/seq=215,7.166666595
0,received,/prefix/seq=198,7.186867673
0,sent,/prefix/seq=216,7.199999928
0,received,/prefix/seq=199,7.220111433
0,sent,/prefix/seq=217,7.233333261
0,received,/prefix/seq=200,7.253895882
0,sent,/prefix/seq=218,7.266666594
0,received,/prefix/seq=201,7.287299188
0,sent,/prefix/seq=219,7.299999927
0,received,/prefix/seq=202,7.320853463
0,sent,/prefix/seq=220,7.333333260
0,received,/prefix/seq=203,7.353697831
0,sent,/prefix/seq=221,7.366666593
0,received,/prefix/seq=204,7.387145261
0,sent,/prefix/seq=222,7.399999926
0,received,/prefix/seq=205,7.420828655
0,sent,/prefix/seq=223,7.433333259
0,received,/prefix/seq=206,7.454138131
0,sent,/prefix/seq=224,7.466666592
0,received,/prefix/seq=207,7.487303194
0,sent,/prefix/seq=225,7.499999925
0,received,/prefix/seq=208,7.520842024
0,sent,/prefix/seq=226,7.533333258
0,received,/prefix/seq=209,7.553798702
0,sent,/prefix/seq=227,7.566666591
0,received,/prefix/seq=210,7.587240398
0,sent,/prefix/seq=228,7.599999924
0,received,/prefix/seq=211,7.620326935
0,sent,/prefix/seq=229,7.633333257
0,received,/prefix/seq=212,7.653747309
0,sent,/prefix/seq=230,7.666666590
0,received,/prefix/seq=213,7.687249247
0,sent,/prefix/seq=231,7.699999923
0,received,/prefix/seq=214,7.720287321
0,sent,/prefix/seq=232,7.733333256
0,received,/prefix/seq=215,7.753483065
0,sent,/prefix/seq=233,7.766666589
0,received,/prefix/seq=216,7.786767268
0,sent,/prefix/seq=234,7.799999922
0,received,/prefix/seq=217,7.820689763
0,sent,/prefix/seq=235,7.833333255
0,received,/prefix/seq=218,7.853911999
0,sent,/prefix/seq=236,7.866666588
0,received,/prefix/seq=219,7.886946510
0,sent,/prefix/seq=237,7.899999921
0,received,/prefix/seq=220,7.920466194
0,sent,/prefix/seq=238,7.933333254
0,received,/prefix/seq=221,7.953673771
0,sent,/prefix/seq=239,7.966666587
0,received,/prefix/seq=222,7.987072153
0,sent,/prefix/seq=240,7.999999920
0,received,/prefix/seq=223,8.020140385
0,sent,/prefix/seq=241,8.033333253
0,received,/prefix/seq=224,8.053486799
0,sent,/prefix/seq=242,8.066666586
0,received,/prefix/seq=225,8.087517882
0,sent,/prefix/seq=243,8.099999919
0,received,/prefix/seq=226,8.120740839
0,sent,/prefix/seq=244,8.133333252
0,received,/prefix/seq=227,8.153809922
0,sent,/prefix/seq=245,8.166666585
0,received,/prefix/seq=228,8.186763971
0,sent,/prefix/seq=246,8.199999918
0,received,/prefix/seq=229,8.220868577
0,sent,/prefix/seq=247,8.233333251
0,received,/prefix/seq=230,8.253848086
0,sent,/prefix/seq=248,8.266666584
0,received,/prefix/seq=231,8.287253252
0,sent,/prefix/seq=249,8.299999917
0,received,/prefix/seq=232,8.320627831
0,sent,/prefix/seq=250,8.333333250
0,received,/prefix/seq=233,8.353828283
0,sent,/prefix/seq=251,8.366666583
0,received,/prefix/seq=234,8.386744483
0,sent,/prefix/seq=252,8.399999916
0,received,/prefix/seq=235,8.420233159
0,sent,/prefix/seq=253,8.433333249
0,received,/prefix/seq=236,8.453783672
0,sent,/prefix/seq=254,8.466666582
0,received,/prefix/seq=237,8.487476014
0,sent,/prefix/seq=255,8.499999915
0,received,/prefix/seq=238,8.520796421
0,sent,/prefix/seq=256,8.533333248
0,received,/prefix/seq=239,8.553752430
0,sent,/prefix/seq=257,8.566666581
0,received,/prefix/seq=240,8.587068118
0,sent,/prefix/seq=258,8.599999914
0,received,/prefix/seq=241,8.620496888
0,sent,/prefix/seq=259,8.633333247
0,received,/prefix/seq=242,8.654006102
0,sent,/prefix/seq=260,8.666666580
0,received,/prefix/seq=243,8.687408830
0,sent,/prefix/seq=261,8.699999913
0,received,/prefix/seq=244,8.720206205
0,sent,/prefix/seq=262,8.733333246
0,received,/prefix/seq=245,8.753420160
0,sent,/prefix/seq=263,8.766666579
0,received,/prefix/seq=246,8.787485299
0,sent,/prefix/seq=264,8.799999912
0,received,/prefix/seq=247,8.820233544
0,sent,/prefix/seq=265,8.833333245
0,received,/prefix/seq=248,8.854036661
0,sent,/prefix/seq=266,8.866666578
0,received,/prefix/seq=249,8.887190703
0,sent,/prefix/seq=267,8.899999911
0,received,/prefix/seq=250,8.920440126
0,sent,/prefix/seq=268,8.933333244
0,received,/prefix/seq=251,8.953629594
0,sent,/prefix/seq=269,8.966666577
0,received,/prefix/seq=252,8.987457880
0,sent,/prefix/seq=270,8.999999910
0,received,/prefix/seq=253,9.020772352
0,sent,/prefix/seq=271,9.033333243
0,received,/prefix/seq=254,9.053696719
0,sent,/prefix/seq=272,9.066666576
0,received,/prefix/seq=255,9.087538086
0,sent,/prefix/seq=273,9.099999909
0,received,/prefix/seq=256,9.120798308
0,sent,/prefix/seq=274,9.133333242
0,received,/prefix/seq=257,9.153612299
0,sent,/prefix/seq=275,9.166666575
0,received,/prefix/seq=258,9.187189416
0,sent,/prefix/seq=276,9.199999908
0,received,/prefix/seq=259,9.220822354
0,sent,/prefix/seq=277,9.233333241
0,received,/prefix/seq=260,9.253607618
0,sent,/prefix/seq=278,9.266666574
0,received,/prefix/seq=261,9.286830911
0,sent,/prefix/seq=279,9.299999907
0,received,/prefix/seq=262,9.320535682
0,sent,/prefix/seq=280,9.333333240
0,received,/prefix/seq=263,9.354162192
0,sent,/prefix/seq=281,9.366666573
0,received,/prefix/seq=264,9.387252604
0,sent,/prefix/seq=282,9.399999906
0,received,/prefix/seq=265,9.420540241
0,sent,/prefix/seq=283,9.433333239
0,received,/prefix/seq=266,9.453522095
0,sent,/prefix/seq=284,9.466666572
0,received,/prefix/seq=267,9.486829687
0,sent,/prefix/seq=285,9.499999905
0,received,/prefix/seq=268,9.520476334
0,sent,/prefix/seq=286,9.533333238
0,received,/prefix/seq=269,9.554245261
0,sent,/prefix/seq=287,9.566666571
0,received,/prefix/seq=270,9.587175529
0,sent,/prefix/seq=288,9.599999904
0,received,/prefix/seq=271,9.620804531
0,sent,/prefix/seq=289,9.633333237
0,received,/prefix/seq=272,9.653868895
0,sent,/prefix/seq=290,9.666666570
0,received,/prefix/seq=273,9.686975043
0,sent,/prefix/seq=291,9.699999903
0,received,/prefix/seq=274,9.720673442
0,sent,/prefix/seq=292,9.733333236
0,received,/prefix/seq=275,9.754001847
0,sent,/prefix/seq=293,9.766666569
0,received,/prefix/seq=276,9.786988617
0,sent,/prefix/seq=294,9.799999902
0,received,/prefix/seq=277,9.820618821
0,sent,/prefix/seq=295,9.833333235
0,received,/prefix/seq=278,9.854162139
0,sent,/prefix/seq=296,9.866666568
0,received,/prefix/seq=279,9.886818693
0,sent,/prefix/seq=297,9.899999901
0,received,/prefix/seq=280,9.920269606
0,sent,/prefix/seq=298,9.933333234
0,received,/prefix/seq=281,9.953729014
0,sent,/prefix/seq=299,9.966666567
0,received,/prefix/seq=282,9.987041704
0,sent,/prefix/seq=300,9.999999900
0,received,/prefix/seq=283,10.020187570
0,sent,/prefix/seq=301,10.033333233
0,received,/prefix/seq=284,10.053628116
0,sent,/prefix/seq=302,10.066666566
0,received,/prefix/seq=285,10.087331840
0,sent,/prefix/seq=303,10.099999899
0,received,/prefix/seq=286,10.120185740
0,sent,/prefix/seq=304,10.133333232
0,received,/prefix/seq=287,10.153505175
0,sent,/prefix/seq=305,10.166666565
0,received,/prefix/seq=288,10.187489557
0,sent,/prefix/seq=306,10.199999898
0,received,/prefix/seq=289,10.220587240
0,sent,/prefix/seq=307,10.233333231
0,received,/prefix/seq=290,10.254206281
0,sent,/prefix/seq=308,10.266666564
0,received,/prefix/seq=291,10.286842594
0,sent,/prefix/seq=309,10.299999897
0,received,/prefix/seq=292,10.320630237
0,sent,/prefix/seq=310,10.333333230
0,received,/prefix/seq=293,10.353820716
0,sent,/prefix/seq=311,10.366666563
0,received,/prefix/seq=294,10.387550205
0,sent,/prefix/seq=312,10.399999896
0,received,/prefix/seq=295,10.420294928
0,sent,/prefix/seq=313,10.433333229
0,received,/prefix/seq=296,10.454239711
0,sent,/prefix/seq=314,10.466666562
0,received,/prefix/seq=297,10.486817721
0,sent,/prefix/seq=315,10.499999895
0,received,/prefix/seq=298,10.520336702
0,sent,/prefix/seq=316,10.533333228
0,received,/prefix/seq=299,10.553794800
0,sent,/prefix/seq=317,10.566666561
0,received,/prefix/seq=300,10.586808404
0,sent,/prefix/seq=318,10.599999894
0,received,/prefix/seq=301,10.620724320
0,sent,/prefix/seq=319,10.633333227
0,received,/prefix/seq=302,10.653678087
0,sent,/prefix/seq=320,10.666666560
0,received,/prefix/seq=303,10.687222722
0,sent,/prefix/seq=321,10.699999893
0,received,/prefix/seq=304,10.720911454
0,sent,/prefix/seq=322,10.733333226
0,received,/prefix/seq=305,10.754230286
0,sent,/prefix/seq=323,10.766666559
0,received,/prefix/seq=306,10.786969992
0,sent,/prefix/seq=324,10.799999892
0,received,/prefix/seq=307,10.820312162
0,sent,/prefix/seq=325,10.833333225
0,received,/prefix/seq=308,10.853927866
0,sent,/prefix/seq=326,10.866666558
0,received,/prefix/seq=309,10.886877556
0,sent,/prefix/seq=327,10.899999891
0,received,/prefix/seq=310,10.920342947
0,sent,/prefix/seq=328,10.933333224
0,received,/prefix/seq=311,10.954076231
0,sent,/prefix/seq=329,10.966666557
0,received,/prefix/seq=312,10.987151996
0,sent,/prefix/seq=330,10.999999890
0,received,/prefix/seq=313,11.020596744
0,sent,/prefix/seq=331,11.033333223
0,received,/prefix/seq=314,11.054142561
0,sent,/prefix/seq=332,11.066666556
0,received,/prefix/seq=315,11.087325540
0,sent,/prefix/seq=333,11.099999889
0,received,/prefix/seq=316,11.120340678
0,sent,/prefix/seq=334,11.133333222
0,received,/prefix/seq=317,11.154207061
0,sent,/prefix/seq=335,11.166666555
0,received,/prefix/seq=318,11.187376143
0,sent,/prefix/seq=336,11.199999888
0,received,/prefix/seq=319,11.220242330
0,sent,/prefix/seq=337,11.233333221
0,received,/prefix/seq=320,11.253873063
0,sent,/prefix/seq=338,11.266666554
0,received,/prefix/seq=321,11.287327854
0,sent,/prefix/seq=339,11.299999887
0,received,/prefix/seq=322,11.320297020
0,sent,/prefix/seq=340,11.333333220
0,received,/prefix/seq=323,11.353582063
0,sent,/prefix/seq=341,11.366666553
0,received,/prefix/seq=324,11.386894000
0,sent,/prefix/seq=342,11.399999886
0,received,/prefix/seq=325,11.420259322
0,sent,/prefix/seq=343,11.433333219
0,received,/prefix/seq=326,11.453755755
0,sent,/prefix/seq=344,11.466666552
0,received,/prefix/seq=327,11.486879142
0,sent,/prefix/seq=345,11.499999885
0,received,/prefix/seq=328,11.520289141
0,sent,/prefix/seq=346,11.533333218
0,received,/prefix/seq=329,11.553971223
0,sent,/prefix/seq=347,11.566666551
0,received,/prefix/seq=330,11.587219374
0,sent,/prefix/seq=348,11.599999884
0,received,/prefix/seq=331,11.620309643
0,sent,/prefix/seq=349,11.633333217
